,Data,User,Pesan,Saham,Jam,Tanggal,Status
1010,1011,Imbran Ibnuazis,Same udah mulai menggeliat lg,SAME,9:57:32 AM,Tuesday April 6 2021,Hapus
1011,1012,Jafar Sim,"Membalas : @wealth88 saya sih mikirnya gini kak, berhubung dulu kan udah biasa kerja, jadinya kan dapat gaji bulanan alias 1 bulan 1 kali .
    salah satu cara mengatasi FOMO saya, terima kasih cici guru  ",SATU,9:54:48 AM,Tuesday April 6 2021,Hapus
1012,1013,Fajar Oktavaria,"Membalas : @wealth88 saya sih mikirnya gini kak, berhubung dulu kan udah biasa kerja, jadinya kan dapat gaji bulanan alias 1 bulan 1 kali .
iya nanti nanti aja minggu ini ada yang menarik soalnya buat isi peluru di same nanti   ",SAME,9:54:02 AM,Tuesday April 6 2021,Hapus
1013,1014,Steven,kija ,KIJA,9:52:58 AM,Tuesday April 6 2021,Hapus
1014,1015,Jimmy,"Membalas : Bagaimana sebaiknya pak?   , senin jadwal saya CL bbkp pak   @JA168
Semoga sebelum Senin uda jalan. Tadi sih masinisnya uda mulai kasih aba-aba. Moga-moga ga banyak penumpang gelap. Rawan soalnya volume nya tidak besar...",BBKP,9:48:05 AM,Tuesday April 6 2021,Hapus
1015,1016,P007_MUHAMAD IKHSAN FIRDAUS_DEPOK,"Membalas : Udah digembok semuanya kak siap meluncurrr   
Asikk, semoga kopernya aman ya kak   ",AMAN,9:47:42 AM,Tuesday April 6 2021,Hapus
1016,1017,Suyanto SK,"Membalas : Dmmx sekarang 515, saya jual di 430 = rugi 20,5% aammsiioong
begitulah cinta, terkadang dia menghangatkan dipagi hari, terkadang dia membakar disiang hari....",DMMX,9:46:58 AM,Tuesday April 6 2021,Hapus
1017,1018,Benhan,"Membalas : Dmmx sekarang 515, saya jual di 430 = rugi 20,5% aammsiioong
Wah lain kali lebih sabar Pak. Saya TP DMMX tadi di 500 setelah 2 minggu nunggu  ",DMMX,9:46:56 AM,Tuesday April 6 2021,Hapus
1018,1019,Jafar Sim,"Membalas : Kalau ini diitung rugi bapak salah. Hanya akan memupuk rasa greed makin besar dan besar
Bagaimana sebaiknya pak?   , senin jadwal saya CL bbkp pak   @JA168",BBKP,9:46:48 AM,Tuesday April 6 2021,Hapus
1019,1020,Jimmy,"Membalas : Ssaaabbaaarr ssuuaaabaaarrr   @bismillahcuansabar @Akaruiii
Semoga dibalaskan di BBKP Pak  ",BBKP,9:46:16 AM,Tuesday April 6 2021,Hapus
1020,1021,Vincent,Bnba dr +600 rb smpe dibawa ke -1jt     ,BNBA,9:45:38 AM,Tuesday April 6 2021,Hapus
1021,1022,Dream Big,BACA ngegas,BACA,9:45:28 AM,Tuesday April 6 2021,Hapus
1022,1023,Hendro Masori,"Membalas : Dmmx sekarang 515, saya jual di 430 = rugi 20,5% aammsiioong
Kalau ini diitung rugi bapak salah. Hanya akan memupuk rasa greed makin besar dan besar",DMMX,9:45:24 AM,Tuesday April 6 2021,Hapus
1023,1024,hery,"tuh siapa yg sangkut BNBA
bisa keluar",BNBA,9:45:21 AM,Tuesday April 6 2021,Hapus
1024,1025,Jimmy,"Membalas : Dmmx sekarang 515, saya jual di 430 = rugi 20,5% aammsiioong
Sabar Pak begitulah kadang terjadi hal demikian (yang sayangnya sering)  ",DMMX,9:44:50 AM,Tuesday April 6 2021,Hapus
1025,1026,Faliq H,"Membalas : Dmmx sekarang 515, saya jual di 430 = rugi 20,5% aammsiioong
 ",DMMX,9:44:27 AM,Tuesday April 6 2021,Hapus
1026,1027,Bow,"Membalas : Dmmx sekarang 515, saya jual di 430 = rugi 20,5% aammsiioong
dulu pernah ngalamin juga Pak pas IMAS ga jadi konfirm HTF apa SSP ya saya lupa.. saya jual Jum'atnya itu.. eh Seninnya bablas...   ","DMMX,IMAS",9:44:23 AM,Tuesday April 6 2021,Hapus
1027,1028,Puspita Wardani,BNBA nya ngegas   di mainkan MG  ,BNBA,9:43:57 AM,Tuesday April 6 2021,Hapus
1028,1029,Dream Big,BNBA bangun dari kuburan,BNBA,9:43:51 AM,Tuesday April 6 2021,Hapus
1029,1030,Ratih Estiani,"Membalas : *elus"" SAME dalam gembok... sabar.. sabarr...
Hahahah tos pak...sednag mrnunggu sampe menuju 500 menyusul dmmx  ","DMMX,SAME",9:43:27 AM,Tuesday April 6 2021,Hapus
1030,1031,Bow,"Membalas : Sabar adalah koentji   
*elus"" SAME dalam gembok... sabar.. sabarr...",SAME,9:42:32 AM,Tuesday April 6 2021,Hapus
1031,1032,Dream Big,BBHI ARA,BBHI,9:39:25 AM,Tuesday April 6 2021,Hapus
1032,1033,Jafar Sim,"Membalas : Dmmx pak  
Dmmx sekarang 515, saya jual di 430 = rugi 20,5% aammsiioong",DMMX,9:38:33 AM,Tuesday April 6 2021,Hapus
1033,1034,omonruP idaytS,"BWPT nya jgn lupa di HAKA om, harga CPO hijau terus  ",BWPT,9:37:14 AM,Tuesday April 6 2021,Hapus
1034,1035,Lida,"Membalas : Bbkp pak, sudah all in average 511.3 rasanya mau saya jual CL aja nih!
Dmmx pak  ","BBKP,DMMX",9:37:12 AM,Tuesday April 6 2021,Hapus
1035,1036,Fajar Suryo,"Membalas : Issp terbamg
Akhirnya jebol 220 ya pak",ISSP,9:36:43 AM,Tuesday April 6 2021,Hapus
1036,1037,Puspita Wardani,"Membalas : BBHI bntr lagi ARA
WoW",BBHI,9:34:20 AM,Tuesday April 6 2021,Hapus
1037,1038,S farisi,"Membalas : Selamat DMMX nya   
   ",DMMX,9:31:41 AM,Tuesday April 6 2021,Hapus
1038,1039,Dream Big,BBHI bntr lagi ARA,BBHI,9:30:33 AM,Tuesday April 6 2021,Hapus
1039,1040,Jimmy,"Membalas : Bbkp pak, sudah all in average 511.3 rasanya mau saya jual CL aja nih!
Siap saya tambah ya Pak    ",BBKP,9:30:28 AM,Tuesday April 6 2021,Hapus
1040,1041,Jafar Sim,"Membalas : Na ini. Dijual terbang. Hari ini mau jual apalagi Om? Saya tampung
Bbkp pak, sudah all in average 511.3 rasanya mau saya jual CL aja nih!  ",BBKP,9:30:13 AM,Tuesday April 6 2021,Hapus
1041,1042,Jimmy,"Membalas : Dmmx to the moon   @JA168
Na ini. Dijual terbang. Hari ini mau jual apalagi Om? Saya tampung  ",DMMX,9:28:53 AM,Tuesday April 6 2021,Hapus
1042,1043,SEN JEAN SEN JEAN,Issp terbamg,ISSP,9:24:20 AM,Tuesday April 6 2021,Hapus
1043,1044,Fajar Suryo,Selamat DMMX nya   ,DMMX,9:24:07 AM,Tuesday April 6 2021,Hapus
1044,1045,Billy,"Membalas : Dmmx to the moon   @JA168
Finally   ",DMMX,9:23:07 AM,Tuesday April 6 2021,Hapus
1045,1046,den,bank gaskeun,BANK,9:22:40 AM,Tuesday April 6 2021,Hapus
1046,1047,Jafar Sim,Dmmx to the moon   @JA168,DMMX,9:21:54 AM,Tuesday April 6 2021,Hapus
1047,1048,Jee Satya,"ZBRA dari gocap ke 840,   ",ZBRA,9:20:26 AM,Tuesday April 6 2021,Hapus
1048,1049,Steven,kija di tembokin,KIJA,9:19:32 AM,Tuesday April 6 2021,Hapus
1049,1050,Suyanto SK,"Membalas : Raja, As retracement theory move ke pola 38-23-61, dan ini common pola yg paling banyak terjadi, dan masih sempurna berada dipol
andai ku jadi rajaaaaaaaaaaaaaaaaa !!!!","POLA,RAJA",9:16:24 AM,Tuesday April 6 2021,Hapus
1050,1051,Harry Wijaya,"raja
Ini adalah foto",RAJA,9:14:09 AM,Tuesday April 6 2021,Hapus
1051,1052,Iqbal,"Membalas : fiks pada pindah koin. ihsg sepi kek kuburan
Wkwkw",KOIN,9:13:59 AM,Tuesday April 6 2021,Hapus
1052,1053,41056 (Rizki Putra Perdana),fiks pada pindah koin. ihsg sepi kek kuburan,KOIN,9:10:11 AM,Tuesday April 6 2021,Hapus
1053,1054,Bambang Sudarso,Amar :rocket::rocket:,AMAR,9:09:47 AM,Tuesday April 6 2021,Hapus
1054,1055,Jafar Sim,"Yang agro yang agro , harga sekarang 1055 feeling otw ke 1035 yang agro yang agro
Ini adalah foto",AGRO,9:06:28 AM,Tuesday April 6 2021,Hapus
1055,1056,Ocha,Bnba kasian bgt itu klu yg nyangkut,BNBA,9:03:46 AM,Tuesday April 6 2021,Hapus
1056,1057,Ngurah Dharma Putra,Udah naik bgt lagi mina asw emang,MINA,9:03:21 AM,Tuesday April 6 2021,Hapus
1057,1058,Polma Tambunan,ANTM bener2 dah php hahaha,ANTM,9:01:33 AM,Tuesday April 6 2021,Hapus
1058,1059,hendra putra,"Membalas : Jujur aja saya juga heran. Saya belajar macam-macam, tapi kadang di real life trading apalagi di saat market gonjang ganjing, ka
wkwkwk mirip ujian psikotest pak, temen saya yg yakin nilai psikotestnya jelek isi kebalikan dan lulus","LIFE,REAL",8:57:29 AM,Tuesday April 6 2021,Hapus
1059,1060,Jafar Sim,"Membalas : Jujur aja saya juga heran. Saya belajar macam-macam, tapi kadang di real life trading apalagi di saat market gonjang ganjing, ka
Untuk saat ini teori yang saya tau dan selalu diulang ulang di grup the traders adalah ""siapkan trading plan"" Dan ""money management"",, prakteknya saya masih banyak trial n error","LIFE,REAL",8:56:07 AM,Tuesday April 6 2021,Hapus
1060,1061,Jimmy,"Membalas : Asikk asiikk jadi semua orang uda tau yaa akurasi nya 0% jadi nanti ga akan ada yg baperan pasang status di SB karena diriku   
Jujur aja saya juga heran. Saya belajar macam-macam, tapi kadang di real life trading apalagi di saat market gonjang ganjing, kadang cukup avoid atau lawanin yang mau saya lakukan aja malah gampang cuannya    ","LIFE,REAL",8:53:50 AM,Tuesday April 6 2021,Hapus
1061,1062,Fajar Suryo,"Membalas : Dengan posisi saat ini, MPPA masih menarik bro? Atau sudah offside waktunya koreksi?
Mungkin masih menarik, mungkin akan koreksi. Saya udah out pak kemarin, engga minat nengok kesitu lagi  
",MPPA,8:52:23 AM,Tuesday April 6 2021,Hapus
1062,1063,Jafar Sim,"Membalas : Kan uda dibahas kemaren, Pak. Lawannya aja. DMMX juga terbang kemaren
Asikk asiikk jadi semua orang uda tau yaa akurasi nya 0% jadi nanti ga akan ada yg baperan pasang status di SB karena diriku    ",DMMX,8:51:45 AM,Tuesday April 6 2021,Hapus
1063,1064,ERSON S,"Amar Bank - Layanan Perbankan Digital yang terdaftar di OJK
https://amarbank.co.id/","AMAR,BANK",8:50:47 AM,Tuesday April 6 2021,Hapus
1064,1065,Jimmy,"Membalas : Waduuh hari ini saya nebaknya closing di 6063 loh, maaf maaf   apakah berarti ihsg hari ini merah tebal? Uda terlanjur di p
Kan uda dibahas kemaren, Pak. Lawannya aja. DMMX juga terbang kemaren  ",DMMX,8:50:26 AM,Tuesday April 6 2021,Hapus
1065,1066,Rays_Man,"Membalas : Kalo avg down kan pakai dana baru. Kalo taichi, gak perlu pakai dana baru, tp pakai dana hasil CL sebelumnya, dg catatan hrs ada
sepakat.. saya juga pakai 2 cara ini.. saat harga emiten yg akan saya avg down naik dan saya yakin hanya sesaat, saya akan sell dulu.. lalu saya catat.. brp lot yg saya jual, meski sebenarnya ada TC nya,cmn lebih asik nulis   lalu saat turun beli lagi senilai lot yg sama atau jumlah uang -0.5% sbg fee jual+beli.. walau cmn selisih 1-1,5% saat market geje kmaren2 lgs saya lepas.. 
mayan lah.. sdh bisa menurunkan avg..  ",UANG,8:31:38 AM,Tuesday April 6 2021,Hapus
1066,1067,VIVIE,"Good morning,

Dow.......33430  -96.95     -0.29%
Nasdaq.13698  -7.2          -0.05%
S&P 500..4074  -3.97        -0.10%
 
FTSE...... .6824 +86.3       +1.28%
Dax........15213 +105.5     +0.70%
CAC........6131  +28.4        +0.47%

Nikkei...29697    -392.6     -1.30%
HSI........28939   closed     +0%
Shanghai .3483  -1.4          -0.04%
ST Times..3208  -2.1          -0.07%

IDX.....6002.77   +32.48   +0.54%
LQ45.....900.02  +4.35     +0.49%

JAKMIND...1007.80   +3.31       +0.33%
JAKCONS....1676.54  -1.25        -0.07%
JAKTRADE...863.71   +8.22       +0.96%
JAKBIND......962.44   +6.63       +0.69%
JAKAGRI...1435.10    +2.00       +0.14%
JAKFIN.. ....1363.09   +3.15       +0.23%
JAKPROP......359.41   +3.63       +1.02%
JAKINFR...1041.79     +8.62       +0.83%
JAKMANU..1277.11   +3.50       +0.28%   
JAKMINE....1809.32  +39.27     +2.22%
 
*Indo10Yr..6.7816   -0.0540     -0.79% *
*ICBI....310.4712    +0.7486     +0.24% *
US10Yr....1.6560    -0.0640     -3.72%
*VIX............18.12   +0.21         +1.17%*
  
USDIndx .....92.5960  -0.3940  -0.42%
Como Indx...184.08   -2.62       -1.40%
(Core Commodity CRB)
BCOMIN..... .144.47  +1.92     +1.35%

IndoCDS.....84.2904  -1.9345  -2.24%
 (5-yr INOCD5)  
 
*IDR.....14505.00 -10            -0.07%*
*Jisdor....14519   -14            -0.10%*


Euro.........1.1872  +0.0060   +0.51%


TLKM........23.65    -0.01        -0.04%
(3434)
EIDO..........21.91   +0.16       +0.74%
EEM...........54.37   +0.30       +0.55%

Oil.............59.32      +0.67      +1.14%
Gold ......1744.80    +16.00    +0.93%
*Timah....25835.00  +590.00  +2.34%*
*Nickel...16732.50   +512.50  +3.16%*
 
Coal price.....94.85   -1.65     -1.71%
(Apr/Newcastle) 
Coal price.....90.10   -1.80     -1.96%
(May/Newcastle)
Coal price.....70.30  +0.10    +0.14%
(Apr/Rotterdam) 
Coal price.....70.50  +0.15    +0.21%
(May/ Rotterdam)
 
CPO(Jun)....3792     +52        +1.39%
(Source: bursamalaysia.com)             
Corn..........554.25    +1.00     +0.18%
SoybeanOil...53.92  +1.11     +2.10%
Wheat....... 615.00    -2.50      -0.40%

Wood pulp.5500.50  unch     +0%

( *DE*/ *Phintraco(AT)*  07-04-21)
    
*****
","GOLD,GOOD,INDX,TLKM,WOOD",6:29:35 AM,Tuesday April 6 2021,Hapus
1067,1068,Jafar Sim,"Woke, anggap saja chart senin itu intermezzo, kalau pakai pola symmetrical triangles maka feeling saya hari ini ihsg ijo tebel, 5960-5980-6018-6063-6084 closing di 6063  , mohon bantuan bully an dan haters nya yaa biar saya bisa belajar lagi salahnya dimana    
Ini adalah foto",POLA,5:40:50 AM,Tuesday April 6 2021,Hapus
1068,1069,Chak Roy,"Membalas : Sengaja bikin akun baru trus jelek2 in
Kayak bunglon gonta ganti nama ya pak, kalau orang jawa bilang ""gocik""
","JAWA,TRUS",5:38:32 AM,Tuesday April 6 2021,Hapus
1069,1070,Windiyanto Ajie Nugroho,"Membalas : Gol nya kecepetan
Dengan posisi saat ini, MPPA masih menarik bro? Atau sudah offside waktunya koreksi?  
",MPPA,5:01:46 AM,Tuesday April 6 2021,Hapus
1070,1071,hery,"Membalas : Pak Carik masih koin2 an di TimeZone
masih pembatasan pakde. belum nyaman main di timezone  
Membalas : Pak Carik @luckv02 udah balik ihsg apa masih di coin2an? Ihsg ijo lho
main celenganan mak  ",MAIN,11:01:28 PM,Tuesday April 6 2021,Hapus
1071,1072,APO  ,"Membalas : yang lucu kalau emang yang katanya skenario nya bener terus kenapa harus nyerang orang lain? predksi skenario nya cuma full cash
Jgn dibocorin ahhh elah  ",CASH,10:21:48 PM,Tuesday April 6 2021,Hapus
1072,1073,nathan,yang lucu kalau emang yang katanya skenario nya bener terus kenapa harus nyerang orang lain? predksi skenario nya cuma full cash index bakal turun ashiaap nanti kalau naik diem kalau turun gimana analisa saya bener gk ,CASH,10:08:49 PM,Tuesday April 6 2021,Hapus
1073,1074,Ronny,"Membalas : Btw dia kurang nyindir saya tuh.. Klo org nya baca.. Saya request dong "" satu lagi org yg so misterius padahal tukang ramal ga
Tunggu antrian hu   ","BACA,SATU",10:07:15 PM,Tuesday April 6 2021,Hapus
1074,1075,Andrian,"Membalas : Btw dia kurang nyindir saya tuh.. Klo org nya baca.. Saya request dong "" satu lagi org yg so misterius padahal tukang ramal ga
ntar hu bil di jilid 2 yah nnti requestnya ditampung dlu","BACA,SATU",10:07:13 PM,Tuesday April 6 2021,Hapus
1075,1076,Fajar Oktavaria,"Membalas : Btw dia kurang nyindir saya tuh.. Klo org nya baca.. Saya request dong "" satu lagi org yg so misterius padahal tukang ramal ga
Hu bil lebih terkenal penyanyi TT soalnya   ","BACA,SATU",10:06:59 PM,Tuesday April 6 2021,Hapus
1076,1077,nathan,"Membalas : Btw dia kurang nyindir saya tuh.. Klo org nya baca.. Saya request dong "" satu lagi org yg so misterius padahal tukang ramal ga
member nya die hard hu","BACA,SATU",10:06:44 PM,Tuesday April 6 2021,Hapus
1077,1078,Billy,"Btw dia kurang nyindir saya tuh.. Klo org nya baca.. Saya request dong "" satu lagi org yg so misterius padahal tukang ramal  ga pake muka pula  macem tukang jual ayam tiren""


Plis plis.. Saya pngn juga di hujat, pngn tau rasanya  ","BACA,SATU",10:06:11 PM,Tuesday April 6 2021,Hapus
1078,1079,Ferry Setiawan,"Membalas : Justru dia gak mau left Hu. Malah takut di kick. Aneh tho
Iya biarin aja, sabarin...   gak mau di kick supaya bisa nyinyirin isi diskusi disini...biarin aja toh yg dapat manfaat dari sini masih lebih banyak orang , kita fokus sama yg mau berkembang aja    ",SINI,9:53:38 PM,Tuesday April 6 2021,Hapus
1079,1080,Rui :rocket: :speedboat::dancer: ,"Membalas : Ini nanti schemenya CENT bakal sama dg SAME. Hayo kita summon @RuiAuxilia SAME: EMTK akuisisi, lalu right issue buat bayar uta
Hayo hayooo dibahas!!

Wah terimakasih banyak insightnya kak Benhan, baru terbayang sekarang yang namanya corporate action itu secakep apa memutar uangnya.

Intinya berarti: HOLD KERAS CENT & SAME!!!         (disclaimer, ingat trading plan!!!)

btw EMTK kan jadi standby buyernya lagi ni buat SAME, kalau CENT si Clover sengaja mengurangi porsinya dia biar EP ID jd PSP .... akankah CENT dibawa k 400an biar RInya menarik buat ditebus???  

Lalu SAME bakalan cetak 5.7 M saham baru, berarti bole dibilang nanti rationya sekitar 2:1 ya nanti ... bakal berapakah harga tebusnya ini .....  

@hmasori  biarkan saja lah pak, saya dan banyak teman2 yang terbantu mendapatkan ilmu disini... jadi kalau  'anjing menggonggong, kafilah tetap berlalu' .... see what I did there?   ","CENT,EMTK,SAME",9:50:58 PM,Tuesday April 6 2021,Hapus
1080,1081,Nurani Wahyu Sulistyo,"Membalas : ITMG dividen per lembar Rp.411, dividen interim Rp.307 sisanya dibagikan Rp.104 Cum : 15Apr ExDate : 16Apr
Mau tanya info resminya bs diakses dimana ya",ITMG,9:50:53 PM,Tuesday April 6 2021,Hapus
1081,1082,krm nugraha,"Membalas : https://www.instagram.com/p/CNUvbYNgYgZ/?igshid=1goyenk2pqqor
sebenarnya bank digital susah d manipulasi",BANK,9:49:31 PM,Tuesday April 6 2021,Hapus
1082,1083,krm nugraha,"Membalas : Photo
asem beut nih org,masa HTF d bilang ilmu sesat. HTF kan membawa nikmat 
jd pnasaran,yg mana ya orangnya......
yo...nongol...yo......",MASA,9:41:58 PM,Tuesday April 6 2021,Hapus
1083,1084,Fajar Oktavaria,"saya lebih berpendapat kayanya buat keuntungan pribadi buat bikin grup baru semacam ""grup skenario"" tapi pakai analisa sini sih
karna kalau tujuan awalnya nyiyir = ga suka ya tinggal buat keributan disini lalu keluar aja",SINI,9:34:22 PM,Tuesday April 6 2021,Hapus
1084,1085,Rafles Siba,"Membalas : Coba tunjukkan mukamu sini
Ga berani nongol pakde 
Paling dia ga cuan di saham coba coba ke crypto tau nya di crypto lbh sadis makin ga cun dan sakit hati deh   ",SINI,9:34:10 PM,Tuesday April 6 2021,Hapus
1085,1086,Frendi cari-ara,"Membalas : ga mungkin, karna butuh analisa suhu sini buat dibikin jadiin ""skenarionya"" kalau di grup sebelah ibarat ""yang angkatan xx angka
Nah ini. Mau nyinyir butuh bahan jd tetep diam walau mungkin gantian panas skrg",SINI,9:31:33 PM,Tuesday April 6 2021,Hapus
1086,1087,Bayu Anggara,Kalau merasa ga guna out aja lah ngapain di sini. Dia stay di sini aja udah berarti dia butuh,SINI,9:29:16 PM,Tuesday April 6 2021,Hapus
1087,1088,Fajar Oktavaria,"Membalas : Kalo jagoan sih nongol ya...
ga mungkin, karna butuh analisa suhu sini buat dibikin jadiin ""skenarionya""
kalau di grup sebelah ibarat ""yang angkatan xx angkat tangan"" ga mungkin left karna butuh analisa suhu grup sebelah
Goalsnya buat bikin sekte baru tapi pake analisa sini",SINI,9:29:14 PM,Tuesday April 6 2021,Hapus
1088,1089,Faliq H,"Membalas : Emang enak baca doang gak bisa counter
Hahahahaha pakde kayak belajar psikologis orang. Bener, ini rasanya ga enak banget  ",BACA,9:29:10 PM,Tuesday April 6 2021,Hapus
1089,1090,Andreas Teddy,Ga sekalian nyalahin miss EM yang bilang Agro Agro Agro tapi turun  ,AGRO,9:29:06 PM,Tuesday April 6 2021,Hapus
1090,1091,Aho Lie,"Membalas : Emang enak baca doang gak bisa counter
Udah mau ramadhan biarin pakde ampunin tar adabalasannya  ",BACA,9:29:03 PM,Tuesday April 6 2021,Hapus
1091,1092,Hendro Masori,"Emang enak baca doang gak bisa counter
    ",BACA,9:27:53 PM,Tuesday April 6 2021,Hapus
1092,1093,Gue Keren,"Membalas : Ya masa rekom saham bulan November kok masih dibahas di bulan April wkwk
Bagi dia ""stock only goes up""",MASA,9:27:31 PM,Tuesday April 6 2021,Hapus
1093,1094,Hendro Masori,Nah biar dia baca,BACA,9:27:29 PM,Tuesday April 6 2021,Hapus
1094,1095,Aho Lie,"Membalas : Kalau punya nyali ayo nongol sini si ampunbangjago
Org kyk gitu mana berani nonggol pakde berani lempar batu sembunyi tgn ",SINI,9:27:29 PM,Tuesday April 6 2021,Hapus
1095,1096,Andreas Teddy,"Membalas : Photo
Ga ada ajakan beli ga ada bilang entry di berapa, TP di berapa, gentleman talk murni bahas analisa tentang apa yg lagi in, PTPP juga sudah dibilangin swf sudah price in berita nya dari tahun lalu..

Kyknya dia boncos terus nyari orang lain buat disalahin

Bingung  ",PTPP,9:27:05 PM,Tuesday April 6 2021,Hapus
1096,1097,Bayu Anggara,Ya masa rekom saham bulan November kok masih dibahas di bulan April wkwk,MASA,9:26:15 PM,Tuesday April 6 2021,Hapus
1097,1098,Hendro Masori,Kalau punya nyali ayo nongol sini si ampunbangjago,SINI,9:25:19 PM,Tuesday April 6 2021,Hapus
1098,1099,Alzur Zanni,"Knp bbyk yang sirik, d sini cms kasih msukan wdukasi. Terus dia masuk dan anggap yang d share stockpick dan nyangkut nyalahin orang lain",SINI,9:24:18 PM,Tuesday April 6 2021,Hapus
1099,1100,Hendro Masori,"Membalas : Komplotan titip uang Pakde?
Saya gak mau nuduh sih",UANG,9:24:14 PM,Tuesday April 6 2021,Hapus
1100,1101,Frendi cari-ara,"Membalas : Coba tunjukkan mukamu sini
Komplotan titip uang Pakde?","SINI,UANG",9:18:00 PM,Tuesday April 6 2021,Hapus
1101,1102,Hendro Masori,Coba tunjukkan mukamu sini,SINI,9:16:06 PM,Tuesday April 6 2021,Hapus
1102,1103,Hendro Masori,"Orangnya ada disini
Sengaja bikin akun baru trus jelek2 in",TRUS,9:14:53 PM,Tuesday April 6 2021,Hapus
1103,1104,Benhan,"Membalas : uma itu basa basi yg gk lucu, pembodohan publik semua. saham mau ara/arb, trus perusahaannya ditegur uma ama bei, jawabannya sdh
Masalahnya market makernya kerja atas instruksi emiten juga hehe",TRUS,9:03:38 PM,Tuesday April 6 2021,Hapus
1104,1105,Andi FX,"Membalas : ARB kenapa dikasih UMA? Tambah kasihan donk ga bisa dijual hehe... UMA nya: hai direksi tolong jelaskan kenapa harga sahammu tur
uma itu basa basi yg gk lucu, pembodohan publik semua. saham mau ara/arb, trus perusahaannya ditegur uma ama bei, jawabannya sdh pasti cuma 1 , dan pasti diterima: saham kami mau ara/ arb bukan urusan kami, itu kan yg buat  pelaku pasar, market, trader, investor. masa pak bursa gak tahu sih? kog nyalahi kami. ente salah sasaran  . Pak bursa trus manggut2: oh..begitu y ..yo wis kalo gitu  ","MASA,TRUS",9:02:13 PM,Tuesday April 6 2021,Hapus
1105,1106,ko Willy,"Membalas : Dari pda BNBA mending BNB aja 
Wushhh :rocket:",BNBA,8:52:16 PM,Tuesday April 6 2021,Hapus
1106,1107,Kaanz',Dari pda BNBA mending BNB aja ,BNBA,8:50:55 PM,Tuesday April 6 2021,Hapus
1107,1108,Wafa,"Membalas : 2-3 ARB lagi lah ya https://www.tradingview.com/x/Ee9c4u2Y/
10 kali arb baru dapet uma,trus akhir maret ada transaksi nambah 9 hari lagi arbnya ",TRUS,8:49:52 PM,Tuesday April 6 2021,Hapus
1108,1109,Adi,Fren..mau telbamg besok,FREN,8:31:56 PM,Tuesday April 6 2021,Hapus
1109,1110,Faliq H,"Membalas : Justru dgn arb 25% memaksa kita lebih disiplin cut loss.. Eh tergantung kita nya juga sih soalnya dlu saya trauma haka di ara
POSA? JGLE? TRAM? Atau kawan2nya? Wkwk","JGLE,POSA,TRAM",8:29:13 PM,Tuesday April 6 2021,Hapus
1110,1111,Kaanz',"Membalas : Amit2. 13x ARB tanpa UMA  
Jelas beda  BNBA ARA juga tanpa konsolidasi , bahaya ",BNBA,8:28:40 PM,Tuesday April 6 2021,Hapus
1111,1112,Faliq H,"Membalas : Iyak pak asal jngan kayak BNBA  , setalh naik pesat dihajar 
Amit2. 13x ARB tanpa UMA  ",BNBA,8:27:57 PM,Tuesday April 6 2021,Hapus
1112,1113,Aho Lie,"Membalas : Ini nanti schemenya CENT bakal sama dg SAME. Hayo kita summon @RuiAuxilia SAME: EMTK akuisisi, lalu right issue buat bayar uta
      ","CENT,EMTK,SAME",8:27:34 PM,Tuesday April 6 2021,Hapus
1113,1114,Kaanz',"Membalas : Ini nanti schemenya CENT bakal sama dg SAME. Hayo kita summon @RuiAuxilia SAME: EMTK akuisisi, lalu right issue buat bayar uta
  ","CENT,EMTK,SAME",8:26:54 PM,Tuesday April 6 2021,Hapus
1114,1115,Benanta,"Membalas : Ga masuk akal itu Bank Net, ipo harga 135
Next TCPI itu bisa dibawa 8000an :ghost: ","BANK,TCPI",8:26:51 PM,Tuesday April 6 2021,Hapus
1115,1116,Maimunah,"Membalas : Ini nanti schemenya CENT bakal sama dg SAME. Hayo kita summon @RuiAuxilia SAME: EMTK akuisisi, lalu right issue buat bayar uta
Hmmm","CENT,EMTK,SAME",8:26:13 PM,Tuesday April 6 2021,Hapus
1116,1117,Benhan,"Membalas : Masak udah beli menara 10 Trilyun lebh sponsor plg gsk harga cap kyk tbig towr minimal seribu
Ini nanti schemenya CENT bakal sama dg SAME.
Hayo kita summon @RuiAuxilia 

SAME:
EMTK akuisisi, lalu right issue buat bayar utang sekalian nambah modal.
Skrg mau right issue lagi (yg kedua after akuisisi) untuk pindahin EMC miliknya ke SAME. Jadi pakai dana dari pasar modal buat beli asetnya sendiri. Alasannya alignment bisnis.
Equity SAME nambah, aset nambah (ada dua RS EMC), EMTK untung besar selain harga sahamnya naik dan juga EMC nya dijual ke SAME dibantu retail yg right issue.
Cakep ya?

CENT:
EP ID yg punya saham CENT 40% lebih, beli tower Indosat 10T.
Right issue pertama CENT: nambah modal buat ekspansi. Skenarionya: CENT akan beli tower yg skrg di bawah EP ID, dg dana right issue.
Equity nambah, aset nambah, pemilik cuan.
PSP awal North Star juga hepi2 karena harga sahamnya naik after right issue, bisa out dg pundi2 mas...

Bagaimana agar right issuenya sukses besar? Partisipasi retail sangat dibutuhkan, selain keahlian menggambar market maker.","AGAR,CENT,EMTK,SAME,STAR,TBIG,TOWR",8:25:17 PM,Tuesday April 6 2021,Hapus
1117,1118,Kaanz',Ada yang bilang ZBRA back dor listing? Gimna prospeknya?,ZBRA,8:20:57 PM,Tuesday April 6 2021,Hapus
