,Data,User,Pesan,Jam,Tanggal,Status
650,651,Hendro Masori,"Membalas : Photo
Mudik tgl 5 semua berarti.  ",1:26:31 PM,Friday March 26 2021,Hapus
651,652,Aliong,"Membalas : Ya kalau kita uda tau mending menjauh saja pak.
Keinget saham MASA om, siapa tau ada cerita yg sama kd go private gitu  , dpt durian runtuh kalo sahamnya bener",1:24:16 PM,Friday March 26 2021,Negatif
652,653,Rui :rocket: :speedboat::dancer: ,"Mudik ga bole, liburan bole ga?

Bali lanjut sepiiii  ",1:23:17 PM,Friday March 26 2021,Hapus
653,654,Aliong,"Membalas : Dikasi masa tenggang dari BEI untuk menuhin freefloat. Kaya bris aja
Iya sebenernya si dr otoritas jg kaya biasa aja ke masalah free float, cuma jd kesannya kaya ni emiten memang cuma ""cangkang"" aja, cmiiw",1:22:24 PM,Friday March 26 2021,Hapus
654,655,Charles Prop,"Membalas : Udh 5 kali lipat itu gais kalo beli di maret tahun lalu xixixi
Ada yg kuat nahan dr maret taun lalu? Apalagi kena badai di mei, september desember akhir dan sekarang?
Membalas : Photo
Dikasi masa tenggang dari BEI untuk menuhin freefloat. Kaya bris aja",1:17:38 PM,Friday March 26 2021,Hapus
655,656,Aho Lie,Saya sih yakin cent bakal ke 300 lebh ..ya...masalh lebhnya nih kira2 dilebihin 100 200 atau 2000       ,1:16:03 PM,Friday March 26 2021,Positif
656,657,Aliong,"Membalas : betul bdmn apalagi ya.. Jepang masuk di angka 9000an dibanting sampe 1000an kemarin corona wkwkwk
Mumpung lg bahas bank ni, kmrn pas mufg pas masuk bdmn kan musti lepas tu 7% gara2 free float, ada ni satu saham bank yg si pengendali pegang ampe 97.5% kok bisa begitu ya, ada yg paham?",1:15:18 PM,Friday March 26 2021,Bingung
657,658,RBTAN59,"Membalas : Udh 5 kali lipat itu gais kalo beli di maret tahun lalu xixixi
mksd nya 3 x168  ",1:12:29 PM,Friday March 26 2021,Hapus
658,659,Aho Lie,"Main saham sebener gampang enak meyenangkan menegangkan tinggal brli pas merah jual pas ijo simple......
Tp masalh pas beli merah 3000  pas ijo tinggal 2300   ",1:11:51 PM,Friday March 26 2021,Hapus
659,660,RBTAN59,"Membalas : Amin  
kan sopir nya jago nyetir  ",1:11:28 PM,Friday March 26 2021,Hapus
660,661,Efraim Arya,Udh 5 kali lipat itu gais kalo beli di maret tahun lalu xixixi,1:11:16 PM,Friday March 26 2021,Positif
661,662,Soebianto,"Membalas : harusnya si lock pak. tapi rata2 karyawan kan nga ngerti saham jg bisa jadi abis beli juga potong gaji n ga tau apa2 jg
Cek aja di dokumen nya gak ada kata2 lock, urusan harus sih gak jelas tapi dulu sy ikut ESOP perusahaan tempat sy kerja, sy tebus dan lsg minta dijual bisa tuh .. prosesnya mungkin kira2 2 minggu karena blm ngerti apa2 soal saham, tidak punya acc saham jg..

Kl skrg rata2 org ngerti saham ya
",1:10:47 PM,Friday March 26 2021,Hapus
662,663,Aho Lie,"Membalas : cent mgkn bisa jg 3x lipet yah Om   
Amin  ",1:10:16 PM,Friday March 26 2021,Hapus
663,664,Erich,"Membalas : Enak kan beli AGRO Rp285 perak harga pasar 11xx   auto chuan gede benar
sm kayak bjtm ini mesop2 ya",1:10:12 PM,Friday March 26 2021,Positif
664,665,Charles Prop,"Membalas : Ini spt karyawan AGRO dikasih beli harga disc 70%an dari harga pasar ya pasti mau kan chuan lsg, apalagi di dokumen nya gak ada
harusnya si lock pak. tapi rata2 karyawan kan nga ngerti saham jg bisa jadi abis beli juga potong gaji n ga tau apa2 jg",1:08:42 PM,Friday March 26 2021,Hapus
665,666,RBTAN59,"Membalas : Ini sih bukan saya pastinya    Tapi lumayan kan ANTM digoreng dari 700-an ke 2300-2400. 3x lipat dalam waktu setengah tahun
cent mgkn bisa jg 3x lipet yah Om   ",1:08:32 PM,Friday March 26 2021,Positif
666,667,Soebianto,Enak kan beli AGRO Rp285 perak harga pasar 11xx   auto chuan gede benar,1:06:43 PM,Friday March 26 2021,Positif
667,668,Benhan,"Lihat donk corporate actionnya apa, strateginya apa, mengapa perlu naik kelas BUKU secepatnya dll... anyway kalau ga buy in ya up to you, bukan Sales nya juga  ",1:06:19 PM,Friday March 26 2021,Hapus
668,669,Soebianto,"Membalas : Asing yang beli RI Arto sih pinter, beli nya di harga disc 70%an dari harga pasar, smart....
Ini spt karyawan AGRO dikasih beli harga disc 70%an dari harga pasar ya pasti mau kan chuan lsg, apalagi di dokumen nya gak ada kata2 lock up",1:05:41 PM,Friday March 26 2021,Positif
669,670,Aho Lie,"Membalas : BBKP akan gitu2 aja selama masih ada Bosowa di dalamnya. Jangan disamakan lah
Bosowa ...takut....  ",1:04:58 PM,Friday March 26 2021,Hapus
670,671,Charles Prop,"Membalas : BBKP akan gitu2 aja selama masih ada Bosowa di dalamnya. Jangan disamakan lah
bosowa sudah tersangka tuh. dan mereka uda mulai lepas sahamnya pelan2. kemarin uda ilang 1% porsi bosowa",1:04:47 PM,Friday March 26 2021,Negatif
671,672,Adion,"Membalas : Ccsi kejam mau right issue bert 2 hr yglalu mau masuk kemrn lgs Ara sekrg lgs Arb sungguh....
Kejam lgi pcar    ",1:04:36 PM,Friday March 26 2021,Hapus
672,673,Soebianto,"Asing yang beli RI Arto sih pinter, beli nya di harga disc 70%an dari harga pasar, smart....",1:04:25 PM,Friday March 26 2021,Positif
673,674,Aho Lie,Ccsi kejam mau right issue bert 2 hr yglalu mau masuk kemrn lgs Ara sekrg lgs Arb sungguh....   ,1:03:57 PM,Friday March 26 2021,Negatif
674,675,Charles Prop,"Membalas : Bakal lbh miris kalau lihat nya BDMN   Harga sisa 1/3
betul bdmn apalagi ya.. Jepang masuk di angka 9000an dibanting sampe 1000an kemarin corona wkwkwk",1:03:44 PM,Friday March 26 2021,Negatif
675,676,Soebianto,"Membalas : harus lihat supirnya sih pak siapa gampangnya, kalau cuma liat siapa yg invest, tak kasih contoh saja. KB BUKOPIN pengendalinya
Bakal lbh miris kalau lihat nya BDMN  

Harga sisa 1/3",1:03:21 PM,Friday March 26 2021,Negatif
676,677,Benhan,"Membalas : harus lihat supirnya sih pak siapa gampangnya, kalau cuma liat siapa yg invest, tak kasih contoh saja. KB BUKOPIN pengendalinya
BBKP akan gitu2 aja selama masih ada Bosowa di dalamnya. Jangan disamakan lah",1:03:10 PM,Friday March 26 2021,Negatif
677,678,Benhan,"Membalas : kmaren"" jg beli antm pada bilangnya sama karna masa depan 
Ini sih bukan saya pastinya   
Tapi lumayan kan ANTM digoreng dari 700-an ke 2300-2400. 3x lipat dalam waktu setengah tahun",1:01:40 PM,Friday March 26 2021,Positif
678,679,Charles Prop,"harus lihat supirnya sih pak siapa gampangnya, kalau cuma liat siapa yg invest, tak kasih contoh saja. KB BUKOPIN pengendalinya siapa, MCOR pengendalinya siapa. toh sahamnya gitu2 aja.

Kookmin bank besar korsel, CCB big4 bank besar di china",1:01:13 PM,Friday March 26 2021,Bingung
679,680,Benhan,"Membalas : kalau ditarik ke belakang chartnya 3-5tahun lalu, anda pasti ngerti kok kenapa ini saham dari 100perak jadi 5000 dibanting ke 10
Waduh jangan dibandingkan ARTO pre Gojek sama yg skrg donk. Dulu itu bank kecil amat modal cuma berapa ratus milyar doank.
Skrg raksasa SWF Singapore aja udah nanam modal di dalam",12:59:48 PM,Friday March 26 2021,Bingung
680,681,Erich,regional makin tebell..ihsg mao pehape nih ??,12:54:08 PM,Friday March 26 2021,Hapus
681,682,Taufiq,Nah ini. Ihsg drtd naik terus. Koreksi bentaran. Ntar kl dibawa turun ya lumayan jg.,12:53:46 PM,Friday March 26 2021,Positif
682,683,Andru,"Membalas : dari segi mana om saingan bbca? harga saham? atau bisnisnya?
Bisnisnya dong, akuisisi oleh gojek dan kita tau customer / pengguna gojek brp banyak di seluruh Indonesia",12:41:46 PM,Friday March 26 2021,Positif
683,684,Andi FX,"Membalas : uda takut. MG aja uda jarang nongol di antm 
Hari ini nongol..makanya naik  ",12:38:14 PM,Friday March 26 2021,Positif
684,685,Charles Prop,"Membalas : koq plan bisa lwt batas arb yah  
kan memang uda lama ini pak.",12:37:46 PM,Friday March 26 2021,Hapus
685,686,hery,"Membalas : koq plan bisa lwt batas arb yah  
papan akselerasi pak. PR nih, cari tau berapa batas ARA ARB dan batas nilai terendahnya untuk papan tersebut",12:36:54 PM,Friday March 26 2021,Hapus
686,687,RBTAN59,koq  plan bisa lwt batas arb yah  ,12:34:37 PM,Friday March 26 2021,Hapus
687,688,Charles Prop,"Membalas : Kalo udah masuk msci kenapa jadi kalem y ? Bandar yg ugal2an dulu pada ke mana? Takut ada satpamnya gitu sekrg y?
uda takut. MG aja uda jarang nongol di antm ",12:33:55 PM,Friday March 26 2021,Negatif
688,689,krm nugraha,"Membalas : antm sudah masuk msci harga sudah dijaga. ga akan sevolatile dulu lagi
kalo antm sih saya tinggal tdr aja  ",12:32:21 PM,Friday March 26 2021,Netral
689,690,Charles Prop,"Membalas : kmaren"" jg beli antm pada bilangnya sama karna masa depan 
antm sudah masuk msci harga sudah dijaga. ga akan sevolatile dulu lagi",12:31:35 PM,Friday March 26 2021,Positif
690,691,Aho Lie,"Membalas : kmaren"" jg beli antm pada bilangnya sama karna masa depan 
Semua punya keyakinan masing2 gak ada yg pasti semoga beruntung   ",12:31:26 PM,Friday March 26 2021,Hapus
691,692,Andi FX,"Membalas : Beli ARTO karena masa depan lah. Itu PBV ARTO belum update karena equity nya skrg sekitar 8T setelah right issue. PBV skrg sekit
Saya beli arto karna digoreng...berharap digoreng terus dan terus...dan terus.. ",12:31:14 PM,Friday March 26 2021,Positif
692,693,krm nugraha,"Membalas : Beli ARTO karena masa depan lah. Itu PBV ARTO belum update karena equity nya skrg sekitar 8T setelah right issue. PBV skrg sekit
kmaren"" jg beli antm pada bilangnya sama karna masa depan ",12:30:05 PM,Friday March 26 2021,Positif
693,694,Charles Prop,"Membalas : Yang seperti ARTO ini jarang2 mungkin setahun cuma ada 3-4 emiten yg growthnya secepat ini. All leading to momennya Gojek IPO. I
kalau ditarik ke belakang chartnya 3-5tahun lalu, anda pasti ngerti kok kenapa ini saham dari 100perak jadi 5000 dibanting ke 100 lagi dengan sangat cepat
Membalas : Setuju, saingan nya BBCA
dari segi mana om saingan bbca? harga saham? atau bisnisnya?",12:23:19 PM,Friday March 26 2021,Positif
694,695,Bapakne Naila,"Coba digital bank pake PEG om, PE/EPS growth.
Membalas : Telat taunya klo tau dr dulu org kemarin waktu blm nsik harga 226 saya beli trus jyal tp sempet fomo waktu 280 tp gpp udh avg do
Siap om   ",12:07:02 PM,Friday March 26 2021,Positif
695,696,Aho Lie,"Membalas : Waktu 180 ga dilirik om  
Telat taunya klo tau dr dulu org kemarin waktu blm nsik harga 226 saya beli trus jyal tp sempet fomo waktu 280 tp gpp udh avg down jd udh lumyn pas harga 240",12:05:55 PM,Friday March 26 2021,Positif
696,697,Andru,"Membalas : Beli ARTO karena masa depan lah. Itu PBV ARTO belum update karena equity nya skrg sekitar 8T setelah right issue. PBV skrg sekit
Setuju, saingan nya BBCA",12:03:34 PM,Friday March 26 2021,Hapus
697,698,Aho Lie,"Membalas : Jangan terlalu yakin kak, harus selalu berjaga2 ... CENT mau RI belum tentu akan dikerek naik, tetap perhatikan chart dan perger
Sip thsnk ci  ",11:59:31 AM,Friday March 26 2021,Hapus
698,699,Vincent,"Saya mantau aja pak,all the best hehehe. Saya jg punya pandangan oke kok ke arto.",11:50:06 AM,Friday March 26 2021,Positif
699,700,Rui :rocket: :speedboat::dancer: ,"Membalas : Ci rui...cum ri cent kapan ya ci?
Monggo dicari dulu di mbah gugel ya ....",11:49:34 AM,Friday March 26 2021,Hapus
700,701,Benhan,"Membalas : Jangan terlalu yakin kak, harus selalu berjaga2 ... CENT mau RI belum tentu akan dikerek naik, tetap perhatikan chart dan perger
Kalau CENT pasti dikerek naik sih sampai right issue.
Tapi ya kita kan ritel jadi selalu ingat stop loss, pasang TS supaya tetap profitable, jangan lawan arah marketnya.
Membalas : Tp pergerankannya udh curam pak. Sesuatu yg naik cepet turunnya cepet juga
Hehe come back here next week ya.
",11:47:31 AM,Friday March 26 2021,Hapus
701,702,Nikolaus Phangestu,"Membalas : Jangan terlalu yakin kak, harus selalu berjaga2 ... CENT mau RI belum tentu akan dikerek naik, tetap perhatikan chart dan perger
Ci rui...cum ri cent kapan ya ci?",11:47:23 AM,Friday March 26 2021,Hapus
702,703,Vincent,"Membalas : Yang seperti ARTO ini jarang2 mungkin setahun cuma ada 3-4 emiten yg growthnya secepat ini. All leading to momennya Gojek IPO. I
Tp pergerankannya udh curam pak. Sesuatu yg naik cepet turunnya cepet juga  ",11:46:03 AM,Friday March 26 2021,Negatif
703,704,Benhan,"Yang seperti ARTO ini jarang2 mungkin setahun cuma ada 3-4 emiten yg growthnya secepat ini. All leading to momennya Gojek IPO. Ini blueprintnya sudah jelas dan eksekusi Right Issuenya sempurna. Sayang kalau terlewatkan. 
Di dalamnya ada North Star pula. Banyak boxes ticked!  ",11:44:52 AM,Friday March 26 2021,Positif
704,705,Rui :rocket: :speedboat::dancer: ,"Membalas : Klo cent sampai april kyknya prospektus keluar tp harga udsh diatas 300
Jangan terlalu yakin kak, harus selalu berjaga2 ... CENT mau RI belum tentu akan dikerek naik, tetap perhatikan chart dan pergerakan harganya    

Ingat yang di quote kak Benhan semalam - semakin overconfident, bakalan keblusuk sama market",11:41:08 AM,Friday March 26 2021,Hapus
705,706,Benhan,"Beli ARTO karena masa depan lah. Itu PBV ARTO belum update karena equity nya skrg sekitar 8T setelah right issue. PBV skrg sekitar 16x. Sudah masuk kategori Bank Buku III.
Terus bakal right issue terus sampai equitynya capai 30T masuk Bank Buku IV. Perkiraan 2022 lah tercapai.",11:40:54 AM,Friday March 26 2021,Positif
706,707,Erich,"Membalas : Pas banget ya ANTM dikerek ke atas hari ini karena ada presscon battery holding. Begitulah cara market maker bekerja
kl sampai elon musk tweet lg blg nikel indo terbaik dan supply plg aman untuk 50 taon mendatang...bener2 best market maker stlh trump ini",11:33:34 AM,Friday March 26 2021,Hapus
707,708,Aho Lie,"Membalas : Waduh piye toh masih AVG, yg baru msk pagi aja ini udah cuan salah kamar ya
Waktu harga drop saya cicil bawa terus dikit2   ",11:33:33 AM,Friday March 26 2021,Hapus
708,709,Rolando,"Membalas : Waduh piye toh masih AVG, yg baru msk pagi aja ini udah cuan salah kamar ya
pernyataan apa ini?
k'lo avg nya rendah kan ya juga sudah cuan",11:33:11 AM,Friday March 26 2021,Hapus
709,710,R,"haka bvic MG mulai masuk, AVG 177. masih harus di kerek naik ke 180-185",11:33:11 AM,Friday March 26 2021,Positif
710,711,Maimunah,"Waduh piye toh masih AVG, yg baru msk pagi aja ini udah cuan salah kamar ya",11:32:18 AM,Friday March 26 2021,Positif
711,712,Aho Lie,"Membalas : Hehehe ya udah hari ini ada buto ijo jd cerah smg yg nyangkut kmrn bisa keluar
Saya avg down terus pak biar gak ketinggian",11:31:28 AM,Friday March 26 2021,Positif
712,713,Benhan,Pas banget ya ANTM dikerek ke atas hari ini karena ada presscon battery holding. Begitulah cara market maker bekerja,11:31:21 AM,Friday March 26 2021,Positif
713,714,Maimunah,"Membalas : Klo cent sampai april kyknya prospektus keluar tp harga udsh diatas 300
Ingat ingat jgn greedy",11:31:18 AM,Friday March 26 2021,Hapus
714,715,Aho Lie,Klo cent sampai april kyknya prospektus keluar tp harga udsh diatas 300     ,11:30:27 AM,Friday March 26 2021,Positif
715,716,Aho Lie,"Membalas : Ga ngedoain kok pak, cuma nawar ala ibu ibu aja   
Mudah2an dibalik sma malaikat jadi Ara gak usah byk2 5x aja   ",11:24:42 AM,Friday March 26 2021,Positif
716,717,Paw Paw,ngeri antm,11:24:02 AM,Friday March 26 2021,Hapus
717,718,as s,"waduh antm jebol resistnya ngeriii, ayo tinggalkan jual beli mari jumatan  ",11:23:40 AM,Friday March 26 2021,Hapus
718,719,Fajar Oktavaria,"Membalas :      jgn lagi dong arb jantung saya takut gak kuat 
Ga ngedoain kok pak, cuma nawar ala ibu ibu aja   ",11:23:05 AM,Friday March 26 2021,Hapus
719,720,Aho Lie,"Membalas : Kalo misal sekarang arb pun belum masuk ke harga yang saya pengen
     jgn lagi dong arb jantung saya takut gak kuat  ",11:22:20 AM,Friday March 26 2021,Negatif
720,721,Novian Yudha 087,Antm TP selanjutnya 2800,11:21:40 AM,Friday March 26 2021,Positif
721,722,Fajar Oktavaria,Kalo misal sekarang arb pun belum masuk ke harga yang saya pengen   ,11:21:01 AM,Friday March 26 2021,Negatif
722,723,Fajar Oktavaria,"Membalas : Ia semua cent inikah yg nsmanya cuan cinta   
Kemarin saya lupa antri   ",11:18:16 AM,Friday March 26 2021,Hapus
723,724,Black Man,"Membalas : https://www.cnbcindonesia.com/market/20210326094300-17-233013/indonesia-battery-corporation-bikin-antm-cs-to-the-moon
Berita pesenan siapa tu",11:18:15 AM,Friday March 26 2021,Hapus
724,725,Aho Lie,"Membalas : sampai2 semua saham yg ijo dilihatnya ticker CENT   peace ya, salam cuan
Ia semua cent inikah yg nsmanya cuan cinta   
Membalas : Suhu master Aho adalah spesialist CENT pak suhu master intel khong guan @Rovipr
Gak pak cumen ssmpai pesta usai klo tenda udah buka kita pindah ke pesta berikutnya tp pesta yg bosnya gak gali lobang tutup lobang   ",11:12:40 AM,Friday March 26 2021,Hapus
725,726,Rolando,"Membalas : Suhu master Aho adalah spesialist CENT pak suhu master intel khong guan @Rovipr
sampai2 semua saham yg ijo dilihatnya ticker CENT  

peace ya, salam cuan",11:11:49 AM,Friday March 26 2021,Positif
726,727,Jafar Sim,"Membalas : fix mabok itu, mabok cuan semoga  
Suhu master Aho adalah spesialist CENT pak suhu master intel khong guan @Rovipr",11:10:32 AM,Friday March 26 2021,Hapus
727,728,Fajar Oktavaria,"Membalas : Kirain orgnya nanys kenaps Cent nsik    maklum efforia
Terlalu asik cuann   ",11:10:22 AM,Friday March 26 2021,Hapus
728,729,Aho Lie,"Membalas : Yang nyambung direply itu camp pak   
Kirain orgnya nanys kenaps Cent nsik    maklum efforia",11:09:23 AM,Friday March 26 2021,Positif
729,730,Rolando,"fix mabok itu, mabok cuan semoga  ",11:09:01 AM,Friday March 26 2021,Hapus
730,731,Aho Lie,"Membalas : Yang nyambung direply itu camp pak   
Sori saya salah liat       ",11:08:23 AM,Friday March 26 2021,Hapus
731,732,Fajar Oktavaria,"Membalas : Yg dibahas cent pak bukan camp  
Yang nyambung direply itu camp pak   ",11:07:55 AM,Friday March 26 2021,Hapus
732,733,Aho Lie,Yg dibahas cent pak bukan camp  ,11:07:18 AM,Friday March 26 2021,Hapus
733,734,Rolando,"Membalas : Camp
kapan camp telekomunikasi?

mabok ya Aho?",11:07:10 AM,Friday March 26 2021,Hapus
734,735,Mic,"Membalas : ANTM TINS INCO MCAS HAKA
Ya haka congrats udh cuan ya",11:06:50 AM,Friday March 26 2021,Positif
735,736,Fajar Oktavaria,"Membalas : Masak perusahaan telekomunikasi mau ke vaksin gak salah
Bukannya CAMP konsumsi/ice cream ya  ",11:06:43 AM,Friday March 26 2021,Hapus
736,737,Fadli,"Membalas : ngomongin saham apa ini?
Camp",11:06:27 AM,Friday March 26 2021,Hapus
737,738,Aho Lie,"Membalas : Dia itu dulu isunya mau ikut distribusi salah satu vaksin kalo gk salah, makanya naik kenceng
Masak perusahaan telekomunikasi mau ke vaksin gak salah   ",11:05:17 AM,Friday March 26 2021,Hapus
738,739,fakhran,"reason to buy saya karena ini om. sekarang masyarakat udah pada keluar, ada potensi konsumsi es krim naik lagi. sedangkan sahamnya belum gerak, bisa akum santai 
Ini adalah foto",11:04:49 AM,Friday March 26 2021,Hapus
739,740,Aho Lie,Saya udah 2 x jual beli tp masuk lg klo turun dikit sata avg down  ,11:04:16 AM,Friday March 26 2021,Hapus
740,741,Efraim Arya,"Membalas : kenapa naik tinggi om? ada isu apa?
Dia itu dulu isunya mau ikut distribusi salah satu vaksin kalo gk salah, makanya naik kenceng",11:04:01 AM,Friday March 26 2021,Positif
741,742,Aho Lie,"Membalas : kenapa naik tinggi om? ada isu apa?
Waduh gak tau bakal Ri tp jadwsl brlum keluar klo prediksi sih bisa diatas 300  
Membalas : kenapa naik tinggi om? ada isu apa?
Catet hr ini klo tutupnaik bisa diatas 7 % senin selasa siap2 Ara    ",11:01:49 AM,Friday March 26 2021,Positif
742,743,fakhran,"Membalas : Ini yg saham salah satu diprediksi pak HS akan nsik tinggi  
kenapa naik tinggi om? ada isu apa?",11:00:45 AM,Friday March 26 2021,Hapus
743,744,Aho Lie,"Membalas : AK nyerok Cent
Prospek",11:00:10 AM,Friday March 26 2021,Positif
744,745,Johny,AK nyerok Cent,10:58:28 AM,Friday March 26 2021,Positif
745,746,Aho Lie,"Membalas : Photo
Ini yg saham salah satu diprediksi pak HS akan nsik tinggi   ",10:58:07 AM,Friday March 26 2021,Positif
746,747,fakhran,"ada yang lirik CAMP guys?
Ini adalah foto",10:52:26 AM,Friday March 26 2021,Hapus
747,748,Fajar Oktavaria,"Membalas : @RuiAuxilia Mb klo BBYB itu cumdate nya kapan to...kq di rti ma stockbit beda
Bukan beda, tapi di rti belum di update kayanya",10:52:22 AM,Friday March 26 2021,Hapus
748,749,Yoga Dharmawan,"Membalas : @RuiAuxilia Mb klo BBYB itu cumdate nya kapan to...kq di rti ma stockbit beda
Di rti belom update kayaknya, cumdate bbyb uda tgl 24 kemaren",10:52:19 AM,Friday March 26 2021,Positif
749,750,Aho Lie,"Membalas : @RuiAuxilia Mb klo BBYB itu cumdate nya kapan to...kq di rti ma stockbit beda
Cek di idx keterbukaan informasi lgs pusatnya ",10:50:10 AM,Friday March 26 2021,Hapus
750,751,KAYLA,@RuiAuxilia Mb klo BBYB itu cumdate nya kapan to...kq di rti ma stockbit beda  ,10:48:31 AM,Friday March 26 2021,Hapus
751,752,Johny Tanumihardja,Mari bergerak...,10:48:05 AM,Friday March 26 2021,Hapus
752,753,Aho Lie,"Membalas : merasa berdosa jual d 3400 dulu
Waduh beruntung d ong hr ini udh terbg mash 2300 an mau pakai jet pribadi ke 3400   
Membalas : bahagia nyerok smalem sore om wkwk
Nyeroknya hrs jelas dulu    ",10:46:16 AM,Friday March 26 2021,Positif
753,754,S farisi,"Membalas : Ia byk yg nyangkut
merasa berdosa jual d 3400 dulu",10:43:38 AM,Friday March 26 2021,Negatif
754,755,Aho Lie,"Mana suara Brms    
Membalas : banyak yg bahagia yah kalau antam naik
Ia byk yg nyangkut",10:41:03 AM,Friday March 26 2021,Positif
755,756,as s,"Membalas : sesi 1 sudah mentok resistnya 2370, sesi 2 ?
masih berusaha jebol Resist, tapi bidnya tebal bener",10:38:05 AM,Friday March 26 2021,Hapus
756,757,Fajar Oktavaria,"Membalas : HNS ? kekny ga jadi
Kok saya ga liat pola hns ya",10:37:48 AM,Friday March 26 2021,Hapus
757,758,Faizal S Rahman,"Membalas : https://www.tradingview.com/x/4w4bOHjN/ Biar teknikal yg mnjawab hha
mantepp,, dah jebol resist kah ?? otw 2600 kah ???",10:37:48 AM,Friday March 26 2021,Positif
758,759,Bapakne Naila,"Membalas : Kalo dari gambar , saya bacanya itu berarti ANTM udah memenuhi penurunannya ya om akibat double top? atau gimana bacanya
Ha? Gmn itu",10:36:43 AM,Friday March 26 2021,Hapus
759,760,Anwar S,"Membalas : https://www.tradingview.com/x/4w4bOHjN/ Biar teknikal yg mnjawab hha
Kalo dari gambar , saya bacanya itu berarti ANTM udah memenuhi penurunannya ya om akibat double top? atau gimana bacanya    ",10:30:09 AM,Friday March 26 2021,Hapus
760,761,Septio Hanifa,PKPK ara gak nih,10:29:11 AM,Friday March 26 2021,Positif
761,762,Aho Lie,"Membalas : Antm nyangkut 8% terbayar lunas dgn hati yg tenang..gak minus lagi....trmksh pak sopir
  ",10:29:09 AM,Friday March 26 2021,Hapus
762,763,Aho Lie,"Membalas : Antam bergantung sentimen, pernah CL dalem jd trauma
Maka nya klo udh untung lumyn jual kadang sebagus apapun ilmu yg kita pakai kembali ke keputusan dan komitmen  ",10:28:08 AM,Friday March 26 2021,Hapus
763,764,muriz,Antm nyangkut 8% terbayar lunas dgn hati yg tenang..gak minus lagi....trmksh pak sopir,10:28:02 AM,Friday March 26 2021,Positif
764,765,Deny Hermawan,ANTM :rocket:,10:26:17 AM,Friday March 26 2021,Positif
765,766,IHSG MORNING STAR OTW 6500,makanya jgn ikutin trading guys kalo ga sanggup buktin nyata ANTM dipermain mainkan sama bandar menguyur ritel,10:24:09 AM,Friday March 26 2021,Hapus
766,767,Jenny Erien,BBHI dan DNAR sadiesssss,10:23:58 AM,Friday March 26 2021,Hapus
767,768,Fadli,antm kalo bertahan di atas 2350 sesi satu strong,10:20:17 AM,Friday March 26 2021,Positif
768,769,Erich,harga nikel timah biasa aja..antm tins ijo tebel  ,10:19:28 AM,Friday March 26 2021,Positif
769,770,Aho Lie,"Membalas : Pengamat bvic sama inpc ada ?
Shere dong gimn biar menarik   ",10:18:47 AM,Friday March 26 2021,Hapus
770,771,Ardiyan Bagas,"Membalas : kalau saya gambar channelnya masih mempertahankan trend apabila 2670 ga jebol https://www.tradingview.com/x/TRZD70TU/
Bisa bikin double bottom juga ya kalo tidak break, makasih chartnya  ",10:18:01 AM,Friday March 26 2021,Hapus
771,772,Liem Peter,ntar ada drama ANTM lagi ngak ini wkwk.. ramai amat,10:17:34 AM,Friday March 26 2021,Hapus
772,773,Mic,ANTM TINS INCO MCAS HAKA,10:16:52 AM,Friday March 26 2021,Hapus
773,774,Kirana L,Pengamat bvic sama inpc ada ?,10:16:34 AM,Friday March 26 2021,Hapus
774,775,Septianto Francisco,Inpc gas  ,10:14:42 AM,Friday March 26 2021,Hapus
775,776,Aho Lie,"   
Membalas : habis bensinnya koh, ngak sampai 300 wkwk.. ga kuat nanjak padahal dah matiin AC
Klo gak ada Ri jgn ksn 300 200 aja saya gak bakal ke cent krn ada Ri   ",10:13:13 AM,Friday March 26 2021,Bingung
776,777,Jafar Sim,"Membalas : Target 300 hbs itu gby my love   
36/264 = 13,6% cuan kotozz kotoozz!",10:12:47 AM,Friday March 26 2021,Positif
777,778,Aho Lie,"Membalas : Naaah kalau bapak Aho ini spesialist CENT, mohon banyak banyak kasih masukan tentang CENT yaa
Target 300 hbs itu gby my love   
",10:11:55 AM,Friday March 26 2021,Positif
778,779,rahmad,IHSG semoga menuju 6200 dan bertahan disana,10:11:30 AM,Friday March 26 2021,Positif
779,780,Jafar Sim,"Membalas : Udah 2x tik tok mas   
Naaah kalau bapak Aho ini spesialist CENT, mohon banyak banyak kasih masukan tentang CENT yaa",10:10:56 AM,Friday March 26 2021,Hapus
780,781,Ardiyan Bagas,MIKA masih bisa bikin higher high gak ya? Masih sangkut d 2900,10:09:46 AM,Friday March 26 2021,Positif
781,782,Johny,"Membalas : ARA kan CENT :rocket:
TELCO


Market chatter 

CENT is the buyer for ISAT 4k tower, heard buying at around USD740mn. This is a very good pricing as we are expecting at around USD570-600mn tower sales value.

+ Positive for ISAT as it strengthens the balance sheet and ample of capital for future spectrum acquisition/capex

+ Pressure to EXCL as the competition is tighter

+ CENT announced their plan for RI, targeting to issue 34bn shares",10:06:45 AM,Friday March 26 2021,Bingung
782,783,Fajar Oktavaria,"Membalas : bvic mantap. yok masuk, sblm ketnggalan
tinggalin saya aja gapapa kok  ",10:06:36 AM,Friday March 26 2021,Hapus
783,784,Aho Lie,"Membalas : ARA kan CENT :rocket:
Udah 2x tik tok mas   ",10:05:25 AM,Friday March 26 2021,Positif
784,785,Ardiyan Bagas,ARA kan CENT :rocket:,10:04:34 AM,Friday March 26 2021,Positif
785,786,R,"bvic mantap. yok masuk, sblm ketnggalan",10:02:21 AM,Friday March 26 2021,Positif
