,Data,User,Pesan,Saham,Jam,Tanggal,Status
359,360,Hendra Choo,bbtn cukup ok. sempat turun byk krn bagi deviden kemarin anjlok. kalo d hrg 1600 cukup fair. makanya naik dia.,BBTN,2:19:43 PM,Thursday April 22 2021,Positif
360,361,Mic,MLPL jgn lupa,MLPL,2:19:07 PM,Thursday April 22 2021,Hapus
361,362,Syrf Maulana,"Membalas : Bbtn jgn lupa
Bisa break 1735 cakep dah bbtn",BBTN,2:18:25 PM,Thursday April 22 2021,Positif
362,363,Mic,Ngeriiii lppf  ,LPPF,2:17:54 PM,Thursday April 22 2021,Bingung
363,364,Hendra Choo,"BRMS padahal d cicil dikit dan blm cukup muatanmalah melejit ,kalo udh gini bikin galau.",BRMS,2:17:35 PM,Thursday April 22 2021,Positif
364,365,Yugo Ginanjar,"Membalas : SAME gak mau ganti kepala apa  
Yg punya same,lagi merah pak

Sabar napa     ",SAME,2:17:05 PM,Thursday April 22 2021,Negatif
365,366,Petro,Bbtn jgn lupa,BBTN,2:14:04 PM,Thursday April 22 2021,Bingung
366,367,Benhan,"Membalas : Pak Benhan tlg analisax ttg RODA,trim y
Ga masuk WL saya","RODA,TRIM",2:13:09 PM,Thursday April 22 2021,Hapus
367,368,Ahmad Rifai,ESSA dan MLPL,"ESSA,MLPL",2:12:31 PM,Thursday April 22 2021,Bingung
368,369,Mic,MLPL jgn lupa ting,MLPL,2:12:18 PM,Thursday April 22 2021,Hapus
369,370,TAUFIQI ROMADHON,"Pak Benhan tlg analisax ttg RODA,trim y","RODA,TRIM",2:10:47 PM,Thursday April 22 2021,Hapus
370,371,Syrf Maulana,"Membalas : Photo
Pantesan ngacir bbtn   ",BBTN,2:10:36 PM,Thursday April 22 2021,Bingung
371,372,Mic,SAME gak mau ganti kepala apa  ,SAME,2:09:44 PM,Thursday April 22 2021,Hapus
372,373,Jee Satya BERPIKIRLAH JERNIH -W.Buffett-,"Membalas : Dibeli turun dijual naik , kampret bener
Mental hrs baja , spy bsk bisa lanjut",BAJA,2:09:20 PM,Thursday April 22 2021,Hapus
373,374,Ahmad Rifai,ESSA,ESSA,2:09:06 PM,Thursday April 22 2021,Bingung
374,375,RBTAN59,"Membalas : Bagusan LPPF daripada MPPA chartnya, juga ada base yg kuat
iyah bener cuma sdh terlanjur diabisin modal nya di mppa dr start ada crossing usd 300jt udah kepalang basah.. mandi sekalian aja dah   
nunggu se x aja Ara baru pindah ke lppf   ","LPPF,MPPA",1:57:54 PM,Thursday April 22 2021,Bingung
375,376,Erich,"Membalas : Bagusan LPPF daripada MPPA chartnya, juga ada base yg kuat
mppa ini htf lho basenya..trus lanjut htf kedua..cm ini uda break yg kedua..premature 2 minggu","LPPF,MPPA,TRUS",1:57:43 PM,Thursday April 22 2021,Bingung
376,377,Benhan,"Membalas : mppa msh keburu koq Om... kan ara nya besok    
Bagusan LPPF daripada MPPA chartnya, juga ada base yg kuat","LPPF,MPPA",1:55:47 PM,Thursday April 22 2021,Positif
377,378,RBTAN59, hrs baca nya pake kacamata 3d  ,BACA,1:53:14 PM,Thursday April 22 2021,Hapus
378,379,      ,"Membalas : Tenang pasti koreksi lagi minggu depan, kita masuk lagi deh LPPF
yups.. nunggu koreksi jga baru msk lgi  ",LPPF,1:53:08 PM,Thursday April 22 2021,Positif
379,380,Benhan,"Gokil sempet sentuh 1915 hari ini LPPF, 1780 ditembus begitu saja kayak ga ada barrier",LPPF,1:52:16 PM,Thursday April 22 2021,Positif
380,381,RBTAN59,"Membalas : Wah LPPF TP nya kecepatan nih
mppa msh keburu koq Om... kan ara nya besok    ","LPPF,MPPA",1:51:48 PM,Thursday April 22 2021,Positif
381,382,Benhan,"Tenang pasti koreksi lagi minggu depan, kita masuk lagi deh LPPF",LPPF,1:51:15 PM,Thursday April 22 2021,Positif
382,383,RBTAN59,"Membalas : Wah LPPF TP nya kecepatan nih
udah deket idulfitri kan Om   
sayang amat ",LPPF,1:49:37 PM,Thursday April 22 2021,Hapus
383,384,Benhan,Wah LPPF TP nya kecepatan nih,LPPF,1:48:58 PM,Thursday April 22 2021,Bingung
384,385,RBTAN59,+ muatan terus nih  mppa   ,MPPA,1:48:11 PM,Thursday April 22 2021,Positif
385,386,Zahroh,Makasi hu billy LPPF nya ..  ,LPPF,1:47:27 PM,Thursday April 22 2021,Hapus
386,387,Bu Nana,lppf ngga ada resis,LPPF,1:42:53 PM,Thursday April 22 2021,Positif
387,388,Satria,"Membalas : LPPF dijual malah makin naik   
Haha iya mba malah terbang",LPPF,1:42:05 PM,Thursday April 22 2021,Positif
388,389,Herlinda Linda,LPPF dijual malah makin naik   ,LPPF,1:41:27 PM,Thursday April 22 2021,Positif
389,390,RBTAN59,coba ntar sore berita lppf ma mppa pasti di bilang nya penjualan  nya meningkat krn sdg banyak yg belanja  kebutuhan idul fitri ,"LPPF,MPPA",1:27:28 PM,Thursday April 22 2021,Positif
390,391,Rialdi Pasaribu,"Membalas : Kalo sdh tjd penyatuan mata uang dunia fixs dg 1 mata uang tunggal digital dunia. Mungkin collaps smua coins digital (but must
Semangat selalu yang masih berjuang di pasar saham Indonesia
",UANG,1:20:27 PM,Thursday April 22 2021,Hapus
391,392,Janson P.,"BBTN (LQ45)  ,

jadi salah satu saham banking yang layak dipantau, apalagi jika dilihat secara teknikalnya. BBTN sedang menuju support kuatnya di 1600 yang sudah teruji sejak November.

BBTN juga sudah menyentuh MA-200nya, buat yang suka swing boleh coba entry. Jika breakdown, maka bisa exit dulu. Ditambah, ada sentimen laba BBTN yang melonjak.
#analisis #bukanajakanbeli
Ini adalah foto","BBTN,SATU",1:10:50 PM,Thursday April 22 2021,Positif
392,393,Novagus VP,"Membalas : Same nda dikasi turun ke 500. Intiny gitu aja  
Klo ga dikasih turun,, berarti dikasih naik yaa..  ",SAME,1:07:43 PM,Thursday April 22 2021,Bingung
393,394,Benhan,"Share WL: ISAT menarik, konsolidasi sudah 5 minggu dan support kuat di 6400-an.",ISAT,1:05:59 PM,Thursday April 22 2021,Positif
394,395,Jee Satya BERPIKIRLAH JERNIH -W.Buffett-,"Membalas : Tiap koin beda-beda, ga jelas kapan dia balik lagi ke titik 0% hahaha
Kalo sdh tjd penyatuan mata uang dunia fixs dg 1 mata uang tunggal digital dunia. Mungkin collaps smua coins digital  (but mustahil)
(Bayi lahir sdh punya paspor rekening dan ktp international pribadi dan npwp dunia dg disuntik micro magnetic code/chips dilengan  )
Kalo belanja atau kerja tinggal lewat sensory access detector yg terpasang di semua sudut dan tempat /kartu atm dan k.kredit sdh tdk trpakai saat itu. Segala aktivitas manusia terdeteksi shg memudahkan apa saja.  Pemalaspun akan ketauan  
","KOIN,UANG",12:32:28 PM,Thursday April 22 2021,Bingung
395,396,Rialdi Pasaribu,"Membalas : Oh ya? Misalny Btc posisi 800juta Terus dia minus 10 persen jd 720 juta Closing dia itu jam brp ya? Kalo Sahamkan jam 9 dia o
Tiap koin beda-beda, ga jelas kapan dia balik lagi ke titik 0% hahaha",KOIN,12:08:29 PM,Thursday April 22 2021,Bingung
396,397,Robin Karenza,"Membalas : Analisanya donk..   
Same nda dikasi turun ke 500. Intiny gitu aja  ",SAME,12:07:03 PM,Thursday April 22 2021,Bingung
397,398,Veno Putra,Ada yg megang dgns,DGNS,12:06:23 PM,Thursday April 22 2021,Netral
398,399,Hendra Choo,"Membalas : Smpe kpn masa konsol idx ya pak? Benarkah kalender saham thunan g berlaku lgi utk thn ini??? Kok market gni trs
faktor utama ada d kinerja perusahaan. laporan nya tiap 3bln. semakin bagus akan semakin cepat pulih.",MASA,11:57:29 AM,Thursday April 22 2021,Hapus
399,400,Al Blenk,"Membalas : udh boleh masuk menurut saya kalo yg pengin nyobain cuan  
Smpe kpn masa konsol idx ya pak?
Benarkah kalender saham thunan g berlaku lgi utk thn ini??? Kok market gni trs  ",MASA,11:55:30 AM,Thursday April 22 2021,Hapus
400,401,Riky Mulyadi,"Membalas : ARTO.jpg
Cicil terusss  ",ARTO,11:32:51 AM,Thursday April 22 2021,Hapus
401,402,Hendra Choo,"Membalas : bbni kenap turun terus ya
krn deviden terakhir cuman se iprit. 1% an. jadi hrs nunggu LQ nya gimana, tumbuh gk, kalo gk tumbuh, mesti nunggu ampe tumbuh baru bisa naik.",BBNI,11:29:49 AM,Thursday April 22 2021,Negatif
402,403,Juragan Telor,"Membalas : bbni kenap turun terus ya
Asing net sell",BBNI,11:29:28 AM,Thursday April 22 2021,Negatif
403,404,christine,bbni kenap turun terus ya,BBNI,11:28:39 AM,Thursday April 22 2021,Negatif
404,405,Benhan,Gokil deh LPPF,LPPF,11:26:49 AM,Thursday April 22 2021,Positif
405,406,Tommy Hermes,Ikan masih boleh masuk!,IKAN,11:14:20 AM,Thursday April 22 2021,Positif
406,407,Rendi Setiawan,Ikan mulai di goreng,IKAN,11:12:42 AM,Thursday April 22 2021,Positif
407,408,Ryandi Noor Antono,Ikan digital,IKAN,11:12:42 AM,Thursday April 22 2021,Bingung
408,409,RBTAN59,"Membalas : Yes LPPF tembus 1700 nih
bandar sdh mulai main halus di sesuain dgn event idulfitri   
feb - maret.. bandar action lawan arus sentimen+ 
tp paling utama tetep CA lbh unggul 
@om Benhan  tlg teropong TAPG donk... pengendali nya Arief Rachmat ipar om PW   ","LPPF,MAIN",10:38:22 AM,Thursday April 22 2021,Bingung
409,410,Yosy Yang,"Bluechip turun terus 
Gorengan naik terus
Welcome to the jungle
Ihsg ga di urus investor auto angkat kaki",AUTO,10:34:46 AM,Thursday April 22 2021,Negatif
410,411,Benhan,"Yes LPPF tembus 1700 nih
Membalas : :(
Sedih karena ga ikutan atau sedih karena mereka bakal ilang modalnya?  ",LPPF,10:33:16 AM,Thursday April 22 2021,Bingung
411,412,Andrew Isaiah,"IMJS lancar
Ini adalah foto",IMJS,10:20:36 AM,Thursday April 22 2021,Positif
412,413,RBTAN59,"Membalas : ARTO Jumat atau Senin aja deh breakoutnya, jangan hari ini hehe
 hari sdg full job  ",ARTO,10:17:26 AM,Thursday April 22 2021,Positif
413,414,Aho Lie,"Membalas : Kira2 harga Fren sebelum Trading R berakhir ( 4 mei ) bisa tembus rp 100 ?
Ia kemungkinan begt",FREN,10:16:32 AM,Thursday April 22 2021,Positif
414,415,Ponsur,Kira2 harga Fren  sebelum Trading R berakhir ( 4 mei ) bisa tembus rp 100 ?,FREN,10:16:05 AM,Thursday April 22 2021,Positif
415,416,Benhan,"Membalas : ARTO.jpg
ARTO Jumat atau Senin aja deh breakoutnya, jangan hari ini hehe",ARTO,10:16:05 AM,Thursday April 22 2021,Positif
416,417,Billy,"Membalas : ARTO.png
",ARTO,10:15:16 AM,Thursday April 22 2021,Bingung
417,418,Aho Lie,"Membalas : om BenHan udah kalahin dukun Fren   
Fren gak tembus 100 ",FREN,10:13:15 AM,Thursday April 22 2021,Negatif
418,419,RBTAN59,"di tt... goaaalll smua yg di bahas  
om BenHan udah  kalahin dukun Fren   ",FREN,10:11:37 AM,Thursday April 22 2021,Hapus
419,420,RBTAN59,"Membalas : ASII ada kabar apa?
bandar sdh mulai sesesuakan sentimen +   ",ASII,10:04:59 AM,Thursday April 22 2021,Hapus
420,421,Erich,"Membalas : ASII ada kabar apa?
dividen harusnya",ASII,10:04:13 AM,Thursday April 22 2021,Bingung
421,422,RBTAN59,"Membalas : Arakan MPPA ndar :rocket::rocket::rocket:
biasa nya di week end top price nya   ",MPPA,10:03:12 AM,Thursday April 22 2021,Positif
422,423,ToM,ASII ada kabar apa?,ASII,10:03:01 AM,Thursday April 22 2021,Hapus
423,424,Benhan,"Membalas : Nah ini, saya sering bahas SAME waktu itu kan maunya biar diskusi, bukan biar pada enak terima mentah2 analisa saya ... karena a
Paling gampang jawab kayak Pakdhe, udah digembok!",SAME,10:02:49 AM,Thursday April 22 2021,Hapus
424,425,Rui :rocket: :speedboat::dancer: ,"Membalas : Gara2 jadi sales SAME, dapat pressure baru ya? Haha... maafkanlah mereka yg berharap pada Rui. Lain kali mungkin nanya, mau bay
Nah ini, saya sering bahas SAME waktu itu kan maunya biar diskusi, bukan biar pada enak terima mentah2 analisa saya ... karena analisa saya juga bisa salah ...

Kenapa sekarang SAME nanya ke saya? Wani piro? Trs nanti kl sangkut saya lagi disalahkan?",SAME,10:02:26 AM,Thursday April 22 2021,Hapus
425,426,Benhan,Biasanya punya dua akun ini. Saling reply satu sama lain. Ketauan deh....  ,SATU,10:01:44 AM,Thursday April 22 2021,Hapus
426,427,RBTAN59,"Membalas : Arakan MPPA ndar :rocket::rocket::rocket:
sabar.... sabar.... besok ara nya   ",MPPA,10:01:39 AM,Thursday April 22 2021,Positif
427,428,Novagus VP,"Membalas : Gara2 jadi sales SAME, dapat pressure baru ya? Haha... maafkanlah mereka yg berharap pada Rui. Lain kali mungkin nanya, mau bay
Nahh ini  ",SAME,10:01:23 AM,Thursday April 22 2021,Hapus
428,429,Aho Lie,"Membalas : Gara2 jadi sales SAME, dapat pressure baru ya? Haha... maafkanlah mereka yg berharap pada Rui. Lain kali mungkin nanya, mau bay
Ikut aja pak jd bingung ",SAME,10:01:21 AM,Thursday April 22 2021,Hapus
429,430,Benhan,"Membalas : Ya silakan anda bikin analisa dulu, baru kita bahas .... kenapa harus saya?
Gara2 jadi sales SAME, dapat pressure baru ya? Haha... maafkanlah mereka yg berharap pada Rui.

Lain kali mungkin nanya, mau bayar berapa analisanya?",SAME,10:00:44 AM,Thursday April 22 2021,Hapus
430,431,Tommy Hermes,"Membalas : Arakan MPPA ndar :rocket::rocket::rocket:
Akhirnya ada juga yg post arakan ndar :rocket::rocket::rocket:    

uda lama ga liat tulisan ini...",MPPA,10:00:07 AM,Thursday April 22 2021,Positif
431,432,Aho Lie,"Membalas : Saya ga berani masuk MPPA kemarin2, lumayan abis TP LPPF di 1500 terus masuk lagi di 1510, hari ini TP day
Gak ngikutin jd gsk dpt feelnya ","LPPF,MPPA",9:59:19 AM,Thursday April 22 2021,Bingung
432,433,Tommy Hermes,Arakan MPPA ndar :rocket::rocket::rocket:,MPPA,9:58:56 AM,Thursday April 22 2021,Positif
433,434,Aho Lie,"Membalas : Saya ga berani masuk MPPA kemarin2, lumayan abis TP LPPF di 1500 terus masuk lagi di 1510, hari ini TP day
Saya fokus masih cent pak tar baru pindah fren sebentar","CENT,FREN,LPPF,MPPA",9:58:18 AM,Thursday April 22 2021,Bingung
434,435,Tommy Hermes,"Membalas : SAME nya gimana ci @RuiAuxilia..
Ga usah di liat2 lagi, pokoknya akhir taun 1000",SAME,9:57:33 AM,Thursday April 22 2021,Netral
435,436,Benhan,"Membalas : Kyknya bener kejer harga 1000 biar temasek gak rugi
Saya ga berani masuk MPPA kemarin2, lumayan abis TP LPPF di 1500 terus masuk lagi di 1510, hari ini TP day","LPPF,MPPA",9:57:32 AM,Thursday April 22 2021,Negatif
436,437,Erich,mlpl hati2..kepentok resis trendline di 162,MLPL,9:57:15 AM,Thursday April 22 2021,Negatif
437,438,Rui :rocket: :speedboat::dancer: ,"Membalas : SAME nya gimana ci @RuiAuxilia..
Maksudnya?",SAME,9:56:41 AM,Thursday April 22 2021,Bingung
438,439,Tommy Hermes,"Makasih MPPA nya suhu, next pindah kmana ",MPPA,9:55:00 AM,Thursday April 22 2021,Hapus
439,440,Benhan,Kena sentimen MPPA ya. Bisakah tembus 1700? #LPPF,"LPPF,MPPA",9:54:06 AM,Thursday April 22 2021,Bingung
440,441,Mic,MLPL haka,MLPL,9:53:43 AM,Thursday April 22 2021,Positif
441,442,Billy,"Membalas : LPPF.png
bagus base nya",LPPF,9:53:15 AM,Thursday April 22 2021,Positif
442,443,Benhan,"Haha LPPF melebihi target, kaget juga naiknya",LPPF,9:52:40 AM,Thursday April 22 2021,Positif
443,444,Novagus VP,SAME nya gimana ci @RuiAuxilia..,SAME,9:38:57 AM,Thursday April 22 2021,Hapus
444,445,DenmasBams,SAME mulai bagus chart nya,SAME,9:38:29 AM,Thursday April 22 2021,Positif
445,446,Andreas N,"Membalas : Flash Note Indo Strategic (KTA) BRMS. IJ (Under Riview) *Amman Mineral Backdoor listing through BRMS.* BRMS fully subscrib
walahhh... kirain medc sendiri yg bakal maju buat ipo anaknya  ","BRMS,INDO,MEDC",9:38:13 AM,Thursday April 22 2021,Bingung
446,447,Aldo,"Cent  
",CENT,9:28:51 AM,Thursday April 22 2021,Bingung
447,448,Erich,ihsg todemun     cukup ga mark down finance..lgsg bisa ngegas emiten ihsg,MARK,9:28:15 AM,Thursday April 22 2021,Positif
448,449,Ngurah Dharma Putra,Bahaya imjs,IMJS,9:27:16 AM,Thursday April 22 2021,Negatif
449,450,Tommy Hermes,Belvin masuk IMJS,IMJS,9:27:01 AM,Thursday April 22 2021,Bingung
450,451,APORUTO,"IMJS pola penant
Targetnya bisa tinggi sekali sampai 500..saya mulai beli borong area 346-350..
sL 330
","IMJS,POLA",9:21:23 AM,Thursday April 22 2021,Positif
451,452,Krobavi,"Membalas : Ada belpin
Masa sih ada belvin?",MASA,9:20:48 AM,Thursday April 22 2021,Hapus
452,453,Ext,"Disclaimer on
#INDY
Berapa kali, yang saya kotakin, candle reverse hammer buat turun, dan setelah itu pasti ada kenaikan
Dan kmaren, sudah ada candle konfirmasi kemungkinan turun lg, tapi akan naik lg, kemungkinan minggu depan, liat hari ini dulu penutupannya bagaimana
S1: 1425 (kuning)
S2: 1380 (merah)
Ini adalah foto",INDY,9:20:37 AM,Thursday April 22 2021,Bingung
453,454,APORUTO,"Membalas : Gas imjs
Ada belpin",IMJS,9:18:15 AM,Thursday April 22 2021,Bingung
454,455,Leonardo,"WIIM FY2020 +531%
Ini adalah foto",WIIM,9:17:17 AM,Thursday April 22 2021,Bingung
455,456,Santoso David,Gas imjs,IMJS,9:14:43 AM,Thursday April 22 2021,Positif
456,457,Mic,MPPA MLPL JOSS,"MLPL,MPPA",9:09:44 AM,Thursday April 22 2021,Positif
457,458,Ext,"MPPA sudah cuan 550% 
Liatnya itu berbinar teman TT",MPPA,9:05:21 AM,Thursday April 22 2021,Positif
458,459,Rakhmad Nirmawan Nofendi,"Membalas : Flash Note Indo Strategic (KTA) BRMS. IJ (Under Riview) *Amman Mineral Backdoor listing through BRMS.* BRMS fully subscrib
bu ini dr broker mana yah?","BRMS,INDO",9:00:04 AM,Thursday April 22 2021,Hapus
459,460,Yudha,"Membalas : I found this article for you: - https://www.investing.com/news/commodities-news/oil-down-2-on-talk-of-imminent-deal-for-iran-to-
Kayaknya doski ga begitu terpengaruh sm harga oil skrg pak, Inget harga oil rally gila2an waktu it dia jalan ditempat aja, rally pun cmn bbrp persen, tembus 700 bentaran habis it diteken lg kebawah",DEAL,8:58:53 AM,Thursday April 22 2021,Bingung
460,461,Janson P.,"Watchlist Pagi ini   :
- WMUU
- BANK

Jangan lupa money management  
#disclaimeron","BANK,WMUU",8:55:25 AM,Thursday April 22 2021,Positif
461,462,Hendra Choo,"BRMS aja , udh saya keep dri RI kemarin     W juga udh lumayan.
pernah saya compare dgn emiten lain yg assets dan equity mendekati, hanya sales Brms masih kecil, kalo gede bakal saingan tu profit nya   
Ini adalah foto",BRMS,8:46:33 AM,Thursday April 22 2021,Netral
462,463,Bu Nana,Brms aja,BRMS,8:40:09 AM,Thursday April 22 2021,Positif
463,464,Hartono,bumi atau brms nih yg bakal to the moon?,"BRMS,BUMI",8:39:46 AM,Thursday April 22 2021,Positif
464,465,Achmad Faizal Azmi,BUMI bisa to the moon juga nih kalau berhasil jual saham brms nya ke salim  ,"BRMS,BUMI",8:35:31 AM,Thursday April 22 2021,Positif
465,466,Yudha,"Membalas : Flash Note Indo Strategic (KTA) BRMS. IJ (Under Riview) *Amman Mineral Backdoor listing through BRMS.* BRMS fully subscrib
News amman muncul juga nih koh @ahauw tapi gajadi ipo dr awal ya, justru backdoor listing lewat BRMS? Biar ga ribet kali yah  ","BRMS,INDO",8:34:28 AM,Thursday April 22 2021,Bingung
466,467,hery,"Membalas : Flash Note Indo Strategic (KTA) BRMS. IJ (Under Riview) *Amman Mineral Backdoor listing through BRMS.* BRMS fully subscrib
waduh, backdoor  ","BRMS,INDO",8:29:29 AM,Thursday April 22 2021,Bingung
467,468,Candra Basuni,"BANK 15m
Ini adalah foto",BANK,8:26:17 AM,Thursday April 22 2021,Bingung
468,469,Windiyanto Ajie Nugroho,"Membalas : Flash Note Indo Strategic (KTA) BRMS. IJ (Under Riview) *Amman Mineral Backdoor listing through BRMS.* BRMS fully subscrib
Amman gak jadi IPO?
MEDC tambah ngungsep ni...  ","BRMS,INDO,MEDC",8:24:15 AM,Thursday April 22 2021,Bingung
469,470,Hendra Choo,emas udh mendekati 1800     genk antm / mdka bakal cuss nih.,"ANTM,MDKA",8:22:43 AM,Thursday April 22 2021,Positif
470,471,Arjuna Widodo (ANTM-W),"Membalas : Flash Note Indo Strategic (KTA) BRMS. IJ (Under Riview) *Amman Mineral Backdoor listing through BRMS.* BRMS fully subscrib
Ngefek ke bumi kah?","BRMS,BUMI,INDO",8:22:36 AM,Thursday April 22 2021,Hapus
471,472,Hendra Choo,"Membalas : Flash Note Indo Strategic (KTA) BRMS. IJ (Under Riview) *Amman Mineral Backdoor listing through BRMS.* BRMS fully subscrib
wow mantap BRMS    ","BRMS,INDO",8:20:14 AM,Thursday April 22 2021,Bingung
472,473,D.Lestari,"Flash Note Indo Strategic (KTA) 

BRMS. IJ (Under Riview) 


*Amman Mineral Backdoor listing through BRMS.*

BRMS fully subscribed Rights Issue has raise new capital of Rp: 1.6 tn and most likely additional funds of Rp: 1.7 tn through their warrant execution in 3Q21. 

Salim Group is strategically planning on acquiring BUMI s stake in BRMS. The proceeds from the transaction, price at Rp: 150 will be used by BUMI to pay off their obligations to CIC. 

Currently, Salim Group is the majority shareholder in Amman Mineral, with MEDC continuing to reduce their ownership from the past year. 

BRMS-W execution date set for 27 Oct. 2021. Currently, BRMS warrants ownership held under BUMI is being negotiated by Salim Group. It s apparent that Amman Mineral will be injected into BRMS through a backdoor listing, once majority in BRMS is attained by Salim Group. 

Mr. Agus Projosasmito is expected to be at the helm of BRMS once the placement of warrants and backdoor listing of Amman Mineral is completed. 

Mr. Agus Projosasmito is a Banker and previously the President Director of PT. Danareksa. Mr. Agus is also the CEO of Pt. Ithaca. 

Previously, on May 2020, Consortium of  Bakrie, Ithaca and Air Product from PT Bakrie Capital Indonesia went forward with a strategic alliance and build a Methanol Refinery Plant in Batuta Industrial Chemical Park, Bengalon, Kabupaten Kutai Timur, Kalimantan Timur. The Investment is value at USD$ 2 Billion. 

Ithaca Resources majority ownership is being held by Salim Group through it subsidiary; Cahaya Bumi Makmur. 

We eagerly wait for BRMS strategic corporate action to be completed between Salim and Bakrie Group, paving the way for Amman Mineral assets to be incorporated within BRMS.","BRMS,BUMI,INDO,MEDC",8:18:48 AM,Thursday April 22 2021,Bingung
473,474,VIVIE,"Good morning,

Dow closes 300 points higher to snap a 2-day drop, small caps jump more than 2%

U.S. stocks rose on Wednesday to recover from two straight days of losses as investors piled into shares most sensitive to the economic recovery.

Dow.......34137  +316.01   +0.93%
Nasdaq.13950  +163.95   +1.19%
S&P 500..4173  +38.5        +0.93%
 
FTSE...... .6895   +35.4      +0.52%
Dax........15196   +66.5      +0.44%
CAC........6211    +45.4      +0.74%

Nikkei...28509    -591.8      -2.03%
HSI........28622    -513.8      -1.76%
Shanghai .3473  -0.01         -0.00%
ST Times..3155  -37.11       -1.16%

IDX.....5993.24    -45.08       -0.75%
LQ45.....892.79   -9.77         -1.08%

JAKMIND.....994.91     -7.70       -0.77%
JAKCONS....1645.44   -17.04     -1.03%
JAKTRADE...882.81     -2.68       -0.30%
JAKBIND......945.48     -9.44       -0.99%
JAKAGRI...1578.21      +36.52   +2.37%
JAKFIN.. ....1372.10     -13.30    -0.96%
JAKPROP......347.78     -0.96      -0.28%
JAKINFR...1039.37       -9.33      -0.89%
JAKMANU..1254.97     -12.33    -0.97%   
JAKMINE....1777.29     -1.81      -0.10%
 
Indo10Yr..6.6714   +0.0038     +0.06%
ICBI.....312.9603    -0.0063      -0.00%
US10Yr..1.5640      +0.0020     +0.13%
*VIX..........17.50     -1.18          -6.32%*
  
USDIndx .....91.1330   -0.0590    -0.06%
Como Indx...193.66     -0.12        -0.06%
(Core Commodity CRB)
BCOMIN..... .149.17    +2.10       +1.43%

*IndoCDS.....80.0044  -0.1387   -0.17%*
 (5-yr INOCD5)  
 
*IDR.....14530.00     +32.50  +0.22%*
*Jisdor....14549.00  +41        +0.28%*


Euro.........1.2033  -0.0002   -0.02%


TLKM........22.89       +0.09    +0.39%
(3330)
EIDO...........21.72     +0.16     +0.74%
EEM...........54.04      +0.33     +0.61%

Oil............61.35        -1.09       -1.75%
*Gold ......1793.10     +15.00   +0.84%*
Timah....26895.00   +90.00   +0.34%
*Nickel...16230.00    +245.00 +1.53%*
 
Coal price.....93.75   -0.25      -0.27%
(Apr/Newcastle) 
*Coal price.....88.15   -2.10    -2.33%*
(May/Newcastle)
Coal price....71.50    unch      +0%
(Apr/Rotterdam) 
Coal price....73.15    -0.40      -0.54%
(May/ Rotterdam)
 
*CPO(Jul)..3892        +88         +2.31%*
(Source: bursamalaysia.com)             
*Corn.........606.50    +14.50    +2.45%*
SoybeanOil...56.94  +1.80       +3.26%
Wheat....... 675.00   +13.75     +2.08%

Wood pulp.5425.00  -37.50     -0.69%

( *DE*/ *Phintraco(AT)*  22-04-21)
    
*****","GOLD,GOOD,INDX,TLKM,WOOD",8:04:34 AM,Thursday April 22 2021,Bingung
474,475,Suyanto SK,"Membalas : GOLD berhasil confirm uji divergence, dimana GOLD berhasil touch fib retracement 23% nya, artinya bullish reversal pada gold as
asyik GOLD xixixixi..........",GOLD,4:39:55 AM,Thursday April 22 2021,Positif
475,476,Krobavi,"Wih bru masuk wkwkw
Membalas : Wih bru masuk wkwkw
ini salah satu mentor gw",SATU,11:55:52 PM,Tuesday April 20 2021,Hapus
476,477,Dane Fernando,Oot ada yg main gotrade?,MAIN,9:56:55 PM,Tuesday April 20 2021,Hapus
477,478,Erwin Smith,"Membalas : jujur kalau swing enak banget saya nov-jan pernah ngerasain FP PTPP 100% tinggal diem2 aja, market sehari dua hari goyang beriku
Ihsg lg recovery itu om nov-jan",PTPP,9:50:50 PM,Tuesday April 20 2021,Hapus
478,479,Severinus Utomo,"jujur kalau swing enak banget saya nov-jan pernah ngerasain FP PTPP 100% tinggal diem2 aja, market sehari dua hari goyang berikutnya lanjut, damai rasanya hidup wkwkwkk",PTPP,9:40:22 PM,Tuesday April 20 2021,Hapus
479,480,Shimano Aditya,Jualan kopi enak nih lg rame  ,KOPI,9:31:59 PM,Tuesday April 20 2021,Hapus
480,481,Jutha Bram,"Saya salah analisa di TKIM, saya minta maaf lho pak.

Anti bagi saya jilat ludah sendiri.!

Never married your stocks, just date it.
Itu sdh rules baku...

Tp ya terserah bapak sih, kl saya mah trader, saya cari aja market yg rame agar dagangan saya laku...

Glodok sepi, saya pindah ke tokped.
Singapore tutup, saya pindah ke Batam.
Simple...","AGAR,TKIM",9:24:26 PM,Tuesday April 20 2021,Hapus
481,482,Severinus Utomo,"Membalas : Photo
mirip grafik ASSA ya wkwkwk",ASSA,9:10:22 PM,Tuesday April 20 2021,Hapus
482,483,ARRY WIBISONO,"Membalas : Tanya sebelah aja Om. Saya gak punya kompetensi jawab
itu kan saham Pak yg IPO. jadi masuk forum sini dunk. haha ..  ",SINI,9:06:59 PM,Tuesday April 20 2021,Hapus
483,484,ARRY WIBISONO,"Pakde @hmasori .. met malam nih. kripto IPO, berarti ada fundamentalnya ? kripto kan mata uang, dapat untungnya dari mana?
Ini adalah foto",UANG,9:04:33 PM,Tuesday April 20 2021,Hapus
