,Data,User,Pesan,Jam,Tanggal,Status
406,407,Dewi,"*Pertarungan Kebenaran Antar Trader Sukses*

Ketika Anda telah membaca banyak buku tentang trading,Anda akan menemukan banyak pertentangan antara apa yang berhasil dan apa yang tidak di pasar saham/forex/futures/komoditas dari masing-masing kacamata penulis.

Setiap trader akan mengklaim jika pendekatan yang dia gunakan entah itu trading strategy,money management maupun psikologi trading efektif untuk menghasilkan uang dari market.

Trading itu unik.Saking uniknya seorang trader sukses mampu menghasilkan banyak uang dari market dengan cara yang sama sekali berbeda dari trader sukses lainnya yang juga mampu menghasilkan banyak uang dari market!

Anda mungkin pernah mendengar penyataan-pernyataan seperti ini:

Trader sukses 1 :  Hanya beli saham yang fundamental perusahaannya bagus dan harganya sedang terdiskon dan Anda akan menghasilkan uang dari pasar saham.

Trader sukses 2 :  Saya murni menggunakan Teknikal Analisis dan saya bisa trading di pasar mana saja dan menghasilkan profit.

Trader sukses 3 : Saya membeli saham yang fundamentalnya  bagus dan hanya akan membelinya ketika secara teknikal harga sahamnya sudah naik,tidak ketika harganya sedang jatuh.

Trader sukses 4 : Trading Forex lebih menguntungkan dengan modal kecil

Trader sukses 5 : Jangan.Trading Futures saja leverage-nya sangat besar.

Trader sukses 6 : Tidak..Tidak..Trading  Options saja.Anda akan mampu menghasilkan uang ke manapun arah pasar,baik itu naik turun maupun sideways.Strateginya juga banyak!

Trader sukses 7 : Gunakan strategi Trend Following,tidak perlu fokus dengan fluktuasi harian.

Trader sukses 8 : Swing Trading lebih efektif,karena kita mampu menghasilkan profit dari ayunan harga tanpa harus menunggu terlalu lama untuk menunggu trend berakhir.

Trader sukses 9 : Day Trading saja! Mereka yang mengatakan day trading tidak efektif karena mereka tidak tahu caranya bagaimana sukses menjadi day trader.

Trader sukses 10 : Indikator terbaik saya cuma Price Action.Saya suka melihat chart layar monitor yang  bersih .

Trader sukses 11 : Saya memilih untuk menggunakan 5 indikator agar tingkat keberhasilannya lebih tinggi.

Trader sukses 12 : Saya hanya menggunakan Moving Average sebagai sinyal jual dan beli.Dan saya bisa profit.

Trader sukses 13 : Saya cukup menggunakan area support dan resisten untuk menentukan jual dan beli saham.

Trader sukses 14 : Yang paling penting itu strategi trading dengan Winrate >80%

Trader sukses 15 : Tidak,yang paling penting itu Money Management.

Trader sukses 16 : Tanpa psikologi trading yang benar ,strategi trading terbaik dikombinasikan dengan money management terbaik sekalipun tidak akan mampu menghasilkan uang dari market dalam jangka panjang.

Dan Anda bisa menambahkan sendiri pernyataan bertentangan yang keluar dari mulut trader-trader sukses lainnya.Lantas apa pelajaran yang bisa kita ambil dari banyak-nya perbedaan opini tersebut?

Pelajarannya adalah:

Strategi apapun akan mampu menghasilkan uang dari market!
Temukanlah strategi trading yang cocok dengan kepribadian Anda.
Jalankan strategi trading Anda tersebut dengan konsisten (tidak melulu gonta-ganti strategi).

Tidak perlu berdebat dengan trader lain mengenai apa yang paling benar di market.Karena kebenaran itu sangat relatif.
Ini bukan tentang strategi trading,tetapi ini tentang Anda yang mampu membuat strategi trading tersebut bekerja. It is not the gun,but the man behind the gun!
Pertanyaannya adalah

  Apakah Anda sudah menemukan strategi trading yang cocok dengan kepribadian Anda dan pasar apa yang akan Anda tradingkan?

  Apakah Anda sudah memiliki teknik money management yang baik yang akan melindungi Anda ketika terjadi drawdowns (periode kerugian beruntun) dan memaksimalkan profit Anda pada periode kemenangan?

  Apakah Anda sudah memiliki mindset dan kebiasaan yang benar untuk dapat menjalankan strategi trading Anda (catatan:money management sudah termasuk di dalam strategi trading Anda) dengan konsisten dan disiplin apapun hasil trading Anda baik itu rugi maupun untung?


Artikel ini dikutip dari Trader Pemenang
",6:34:10 PM,Sunday March 28 2021,Hapus
407,408,Al Blenk,"Membalas : Photo
Yup,.triangle di dukung mndekati rups auto htf ",5:36:23 PM,Sunday March 28 2021,Hapus
408,409,Rakhmad Nirmawan Nofendi,"Membalas : Photo
pattern nya mirp kyk IHSG  ",5:26:08 PM,Sunday March 28 2021,Hapus
409,410,Bagus Giant,"PTBA, bukan ajakan beli ya. 
Belajar menggambar. Sudah tepatkah pak Guru ?
Ini adalah foto",5:15:22 PM,Sunday March 28 2021,Hapus
410,411,as s,"Membalas : Minggir Semua, Harga Batu Bara Melesat Pekan Ini! https://www.cnbcindonesia.com/market/20210328094648-17-233404/minggir-semua-ha
wiiih ptba :airplane:",4:30:57 PM,Sunday March 28 2021,Hapus
411,412,Jimmy,"Membalas : iya ini salah hitung. Angka 0,4% itu kalo dihitung dari total porto maksudnya hehe. Jadi kalo hitung based on banyak saham yg di
Iya kalo asumsi semua saham masuknya all-in ya bener Om.. 0.4% all in jadi butuh 5x ""kejeblos"" jadi lossnya 2%...  
Membalas : cari yg RPTnya minim 2 kali dong om, cuan dikit amat hehe
He he he semua juga maunya gitu Om. Tapi dari pengalaman saya sih baiknya realistis aja kalo di dunia saham. Maaf kalo salah    
",3:35:44 PM,Sunday March 28 2021,Hapus
412,413,Bapakne Naila,"Membalas : Intinya sih risiko loss = risiko cuan Om. Sebelum siap cuan 2%, maka harus siap loss 2% juga
cari yg RPTnya minim 2 kali dong om, cuan dikit amat hehe
",3:21:14 PM,Sunday March 28 2021,Hapus
413,414,Jimmy,"Membalas : oh nggak, untuk contoh tadi itu 2% dari saham yg dibeli utk cutlossnya. Ini maksudnya total risk yg harus dijaga. Jadi kalau da
Maaf Om. Apa ga salah hitung ya? Kalo modal dibagi 5 saham. Contoh 10.000 modalnya dibagi 5 saham, maka tiap saham dapat 2000. Maka kalo 0.4% per saham (2000x0.4%=8). Dan 8*5=40. Dan 40 dari 10.000 = 0.4% loh, bukan 2%? Maaf kalo saya salah paham...  
Membalas : Kayaknya Ngeri klo 2%dari total om..loss 5x aja udah down banget tuh mental..apalagi kata buku itu loss 10x dulu sebelum bener
Intinya sih risiko loss = risiko cuan Om. Sebelum siap cuan 2%, maka harus siap loss 2% juga  ",3:14:39 PM,Sunday March 28 2021,Hapus
414,415,Bapakne Naila,"Membalas : Kayaknya Ngeri klo 2%dari total om..loss 5x aja udah down banget tuh mental..apalagi kata buku itu loss 10x dulu sebelum bener
ya kan entri ga skalian om, pake piramida kebawah",3:11:34 PM,Sunday March 28 2021,Hapus
415,416,INDF 3000,"Membalas : Idealnya sih dari modal per trade yah. Kan cuan juga targetnya modal per trade. Tapi kalo mau dari overall modal juga boleh aja.
Kayaknya Ngeri klo 2%dari total om..loss 5x aja udah down banget tuh mental..apalagi kata buku itu loss 10x dulu sebelum bener",3:10:12 PM,Sunday March 28 2021,Hapus
416,417,Dirga,"Membalas : Ternyata rule CL nya 2% dari total modal ya om?
oh nggak, untuk contoh tadi itu 2% dari saham yg dibeli utk cutlossnya. Ini maksudnya total risk yg harus dijaga.

Jadi kalau dari kutipan tadi, misal ambil 5 saham, total loss yg harus dijaga masing2 harus 0,4% (dari total porto) biar total porto gk loss lebih dari 2%",3:06:23 PM,Sunday March 28 2021,Hapus
417,418,Jimmy,"Membalas : Mohon pencerahan om, aturan CL 2% (atau berapapun) ini ..terhadap total modal atau terhadap modal per trade ya?
Idealnya sih dari modal per trade yah. Kan cuan juga targetnya modal per trade. Tapi kalo mau dari overall modal juga boleh aja. Tapi ngincer TP cuannya pastinya dari overall modal juga  ",3:02:55 PM,Sunday March 28 2021,Hapus
418,419,ARAKAN IHSG 30MAR - 01 APRIL THE LAST SEROK,Haka antm 1jjta lot,2:54:23 PM,Sunday March 28 2021,Hapus
419,420,Kaanz ,"Membalas : mau tanya, volume dikatakan tinggi itu kalau diatas volume rata"" candle harian atau gmn ya?
Kalo menurut saya volume dikatakan tinggi apabila transaksi hari ini lebih besar dari transaksi hari sebelumnya, baik tekanan jual atau beli, mungkin ada yang ditambah lagi dari teman  correct bila salah",2:48:51 PM,Sunday March 28 2021,Hapus
420,421,Dirga,"Membalas : Kyk e modal trade,.misal buy modal 5jt ya Cl 2% dr 5jt itu,.hehe
iya betul ini",1:52:04 PM,Sunday March 28 2021,Hapus
421,422,Al Blenk,"Membalas : Mohon pencerahan om, aturan CL 2% (atau berapapun) ini ..terhadap total modal atau terhadap modal per trade ya?
Kyk e modal trade,.misal buy modal 5jt ya Cl 2% dr 5jt itu,.hehe",1:50:42 PM,Sunday March 28 2021,Hapus
422,423,Kaanz ,"Membalas : Mau tanya pak. Ngukur koreksinya apa ngga dari puncak W1 nya ya?
Bodi nya aja pak
Kalo SSP bodi saja, beda kalo pola HTF",1:15:50 PM,Sunday March 28 2021,Hapus
423,424,Eko Bawono,"Membalas : Info dari Rm Alfius, Komisi Kepemudaan Keuskupan Makassar:  Mgr dan Para Romo serta teman2 sekalian... kami aman. Tidak ada kor
Syukurlah tdk ada korban jiwa dr umat.
#CENT. stlh sinyal wiseman1 valid ungu justru naik utk sementara orange. Struktur harga dan volume oke. Hmmmm
Ini adalah foto
#ANTM. Sinyal wiseman1 valid. Formasi candle sinyal buy. Hmmmm
Ini adalah foto",11:36:16 AM,Sunday March 28 2021,Hapus
424,425,"Gunaidi Ivanna Bakery & CNI, Coal","Info dari Rm Alfius, Komisi Kepemudaan Keuskupan Makassar:

 Mgr dan Para Romo serta teman2 sekalian... kami aman. Tidak ada korban jiwa sejauh ini kecuali pelaku bom bunuh diri. Beberapa umat luka ringan terkena pecahan kaca. Trims... Tuhan berkati. Kita doakan. 

Syukur bahwa tak ada korban jiwa dari umat atau masyarakat. Semoga hati kita tetap damai. Doaku untuk umat Katolik di katedral Makassar. Stay safe!


Selamat Minggu Palma",11:33:15 AM,Sunday March 28 2021,Hapus
425,426,Faliq H,"Membalas : Stock split membuat pelaku pasar berpikir secara psikologis bahwa harganya ""murah"" trus transaksinya krn liquid, gerakinnya lebi
baru aja diomongin kemarin wkwkwk. koh sehat?  ",10:25:45 AM,Sunday March 28 2021,Hapus
426,427,Ronny,"Membalas : berita2 sepertinya ini berpengaruh ke ihsg ga ya kalau dilihat dari kejadian2 lalu?
Kalau cukup besar baru ada impact. Ini sepertinya kecil2an. Belum jelas jg apakah ada korban selain pengebom.
",10:21:38 AM,Sunday March 28 2021,Hapus
427,428,Hartono Chi,"Membalas : Assa, same, luck, wiim
Satu lg tahun kabisat  ",10:19:10 AM,Sunday March 28 2021,Hapus
428,429,Harry Wijaya,"Membalas : berita2 sepertinya ini berpengaruh ke ihsg ga ya kalau dilihat dari kejadian2 lalu?
Mestinya gak , dl yg bom Marriot ada bentar",10:17:19 AM,Sunday March 28 2021,Hapus
429,430,rahmad,"Membalas : Ledakan Terjadi di Depan Gereja Katedral Makassar https://news.detik.com/berita/d-5510860/ledakan-terjadi-di-depan-gereja-katedr
berita2 sepertinya ini berpengaruh ke ihsg ga ya kalau dilihat dari kejadian2 lalu?",10:16:26 AM,Sunday March 28 2021,Hapus
430,431,Dirga,"The Complete Turtle Trader - Michael W Covel

Ini isi paragraf sebelumnya. 

Disini dijelaskan pentingnya utk tidak avg down dan utk selalu disiplin cutloss. 

Namun diingatkan jg pentingnya utk buyback bila kondisi/signal dari trading plan yg sudah dibuat kembali terpenuhi
Ini adalah foto",10:11:23 AM,Sunday March 28 2021,Hapus
431,432,Rays_Man,"Membalas : Day trading is not investing. Day trading is gambling. ...  Money is made in investments by investing and by owning good compani
ini juga bikin saya baru masuk pasar modal akhir thn kmaren, stlh perdebatan panjang dgn diri sendiri.. 
intinya gini, niat mau invest dgn 7an capital gain, mau 1 jam mau 10 thn bedanya cmn waktu khan? 
simple example, jika Anda pedagang, habis beli besitua 1 ton seharga 5000, pdhal anda tau harga terbaik 9000 bbrp bulan lg,lalu ada buyer butuh bbrp menit kemudian.. 
apa harus nunggu thn depan baru jual? ya nggak lah.. 
lgs aja jual.. bgt target yg kita harapkan tercapai.. 
cmn, perdebatan ini mmg msh akan berlanjut sampai kapanpun.. akan ada yg beranggapan ini gambling dan ada yg tersadarkan.. itulah dunia.. nggak perlu sama dgn pemikiran kita.. justru perbedaan itu indah   
makanya portofolio investasi saya akhirnya amburadul.. karena harga saham pilihan di kerek naik, pdhal saya maunya invest utk 7an dividen,lha kalo dividen 10% per thn, saya dikasih 5x nya saat itu, ngapain saya tahan.. mending saya jual utk cari emiten lain, atau kembali ke saham tsb saat harga koreksi dan akan mendapatkan jumlah lot yg lebih banyak.. (management stock)
Membalas : Bapak beli perusahaan buat 10 tahun juga spekulasi bukan? Siapa yg tau tiba2 bangkrut dll
nah ini... 
sbg pedagang saya juga merasa, apa bedanya beli saham dgn beli barang yg bisa kita pegang? sama aja prinsipnya.. 
barang dagangan juga bisa tau2 naikkkkk... lalu dibanting  .. kalo yakin akan naik hold aja.. kalo modal habis pdhal harus kulakan y jual rugi aja.. toh harga beli selanjutnya bisa dibawahnya lagi, dan bisa dpt barang lebih banyak(dr sisi jumlah) 
dlm dunia perdagangan, juga spekulasi, tp terukur dan terencana.. 
itulah yg membedakan kita dgn gambler.. togel dll.. 
lagian kalo judi khan kita urunan,duit jd 1, ntar yg menang ambil semuanya.. lha di saham khan jual beli.. entah hold 1 menit atau 10thn  ",8:08:03 AM,Sunday March 28 2021,Hapus
432,433,Mahmud,"Membalas : Tergantung plannya bapak, kalo uda kecemplung porsi gede dan jebol support bagusan SL tapi kalo masih dikit bisa avg down di sup
Kalau porsi gedenya sih belum pak.
Namanya msh belajar blm berani  Jadi blm seberapa.
Coba main tiktok bbrp hari.
Jumat mau jual di atas 450, ga tersentuh. Koreksi turun ke bawah, coba ambil lagi.
Eh malah avg nya di sekitaran 440. Penutupan kl ga salah di hrg merah 432.

Jadi mikir Senin apa ambil utk avg down. Takutnya kl sdh ambil malah masih longsor  

Kira2 apa kita bisa tahu kl ada gejala mau dilongsorkan oleh pemain fund gede?
",7:36:00 AM,Sunday March 28 2021,Hapus
433,434,hmin918,"Membalas : yang susah tu kadang2 psikologis, krn setup bagus, presumsi kita bullish, bnyk false break, pikiran kita ttp bullish, ehhhh rupa
resiko jadi trader.... ketika bullish.. kita harus yakin pilihan kita benar dan kuat hold berdasarkan analisa yang sudah kita buat. Tapi ketika hitungan salah.. kita harus balik arah ngakui salah
namanya juga manusia... sudah percaya diri ditinggikan.. tiba tiba suruh ngakui salah... egonya mau ditaruh di mana ha ha ha

tanpa percaya diri.... profit tidak akan maksimal.. kena gocek dikit pasti keluar. Tapi tanpa turunkan ego buat ngakui salah... rugi bisa maksimal",6:39:55 AM,Sunday March 28 2021,Hapus
434,435,qodri,"Membalas : Photo
ya bisa aja mmg base reset atau pivot reset, atau juga bisa tanda kita ada d market yang weak, mau koreksi, dll
yang susah tu kadang2 psikologis, krn setup bagus, presumsi kita bullish, bnyk false break, pikiran kita ttp bullish, ehhhh rupanya market mau koreksi dalam, kita asik hold aja tu barang krn pikiran kt bullish, makanya being objective dan open minded itu pentinggg kaliii",6:35:09 AM,Sunday March 28 2021,Hapus
435,436,Aho Lie,Awas....hati2 hari ini jgn main dibursa saham dulu saya dpt info...hr ini libur      ,6:14:26 AM,Sunday March 28 2021,Hapus
436,437,Dirga,"Mau komen karena sampai hari ini masih banyak yg terkendala kalo buy turun dan CL terbang, mungkin bisa belajar dari cara Paul Tudor Jones.

Di saat kita sudah punya setup yg sangat bagus misal: base kuat sudah ada, sentimen ada, big trend confirm, VCP jelas terlihat, volatility jg mengecil, lalu akhirnya breakout dan kita decide masuk, lalu ternyata false dan harga turun, mungkin bisa dipertimbangkan keluar dulu namun tetap pantau ketat, siap masuk lagi kalau ternyata harga berbalik arah naik kembali.

Jgn dengan mudah membuang hasil analisa dan penantian panjang kalau ternyata fail, karena selama setup kita sudah oke, kemungkinan besar harga masih akan lanjut naik tetap ada.

Keluar masuk saham yg arahnya blm konfirm naik/turun menurut saya sangat perlu untuk selalu membatasi potential risk harga masih akan dibawa turun dulu or ada kemungkinan ternyata benar lanjut mau meroket. 

All the small broker fee yg terbuang karena keluar masuk pasti akan terlunasi di saat trend berlanjut naik.

CMIIW  
Ini adalah foto",6:13:59 AM,Sunday March 28 2021,Hapus
437,438,Wahyu Dwiyanto,"Membalas : Photo
Pak guru untuk SAME masih hold donk sampe sekarang,cz semenjak harga break EMA60 di 90an masih setia sm EMA 20 nya,, yakin sm EMTK ,,
Jualnya kalo trend berbalik arah EMA20 memotong kebawah EMA60",5:59:05 AM,Sunday March 28 2021,Hapus
438,439,Dirga,"morning all

baru selesai baca semua chat dari kemarin siang. bener2 buanyak daging ya      ",5:56:09 AM,Sunday March 28 2021,Hapus
439,440,Wahyu Dwiyanto,"Membalas : Mohon pendapat dari teman2 yang sudah senior di sini. Pertanyaan dari pemula. Mengenai saham DOID. Apa perlu diavg down ketik
Kalo sy,cz tipe trend folowing untuk kasus doid yg salah entri,,hold,CL bila candle close dibwh 432 n buyback/avgdown bila harga sentuh n mantul di EMA 20,pasang SL dibwh EMA 20",5:47:39 AM,Sunday March 28 2021,Hapus
440,441,Steven,"Membalas : Mohon pendapat dari teman2 yang sudah senior di sini. Pertanyaan dari pemula. Mengenai saham DOID. Apa perlu diavg down ketik
Tergantung plannya bapak, kalo uda kecemplung porsi gede dan jebol support bagusan SL tapi kalo masih dikit bisa avg down di support selanjutnya",5:39:07 AM,Sunday March 28 2021,Hapus
441,442,Mahmud,"Mohon pendapat dari teman2 yang sudah senior di sini.

Pertanyaan dari pemula.

Mengenai saham DOID.

Apa perlu diavg down ketika msh pegang di harga 440 atau pasang SL?

Kalau pasang SL sebaiknya di harga berapa?",3:27:50 AM,Sunday March 28 2021,Hapus
442,443,SAHAM CUANTIK,"Membalas : Klo belum sempat belajar tapi udah ngebet trade jalan keluar sementara never spent the risk more than 10% of capital
Yes sepakat pak. Soal itu saya sudah alokasi mana dana buat belajar, invest, entertain, dsb. Terimakasih masukannya pak. Saya istirahat cabut duluan, mau tarik2 chart lagi buat pantauan pekan depan heheh",2:07:57 AM,Sunday March 28 2021,Hapus
443,444,panjianom,"Membalas :  If you make one trade and it starts to go against you, you are wrong. Then why buy or sell more to average a loss? When thin
Keren mbah Gann emang  ",2:00:22 AM,Sunday March 28 2021,Hapus
444,445,SAHAM CUANTIK,"Membalas : Saya bukan Suhu ya Pak. Masih belajar juga, sedikit di atas niubi lah. Mungkin pake contoh aja ya yang gampang, ANTM. Sampai
Ah i see, follow the giant aja ya. Sebisa mungkin kombinasikan TA, FA ataupun bandarmology buat bikin trade plan biar nggak kejebak dalam  keramaian  palsu itu ya pak   terimakasih banyak pak Jimmy soal mindset tradingnya. Sukses selalu   ",1:53:53 AM,Sunday March 28 2021,Hapus
445,446,panjianom,"Membalas : Wah keren 4thn fokus learning ya pak. Kalau saya beda tipe pak., first time saya trx, saya gak ngerti apa itu bid, offer, bandar
Klo belum sempat belajar tapi udah ngebet trade jalan keluar sementara never spent the risk more than 10% of capital",1:46:42 AM,Sunday March 28 2021,Hapus
446,447,SAHAM CUANTIK,"Wah keren 4thn fokus learning ya pak. Kalau saya beda tipe pak., first time saya trx, saya gak ngerti apa itu bid, offer, bandar, TA, FA, dsb. Soalnya kalau belajar teori tanpa praktik itu bikin saya pusing. hehe. Cuma emang awalnya 1lot, naik 10, naik 100. Karena mnurut saya, sebelum ketawa itu harus tau gimana rasanya nangis. Jadi awal saya coba masuk pasar modal ini emang itungannya udah siapin dana buat rugi dulu, bukan fokus cepet kaya  ",1:43:23 AM,Sunday March 28 2021,Hapus
447,448,Jimmy,"Membalas : Siap pak Jimmy. Saya mulai usaha real dari 0. Jadi saya siap kalaupun harus balik ke 0. Tapi yg saya yakini itu kalau kita slalu
Siap, sukses selalu Om...  
Membalas : coba berkhayal jd big fun atau jd pengendali emiten kira apa yg akan di lakukan terhadap hrg saham pd sikon tertentu misal tadi
Yah tergantung misi/tujuan big fund tadi Pak. Kalo yang beneran big fund ya secara modal mereka besar sekali, keramaian retail mah ga ngaruh rasanya. Mereka sangat sabar, sangat sangat sabar...    ",1:31:21 AM,Sunday March 28 2021,Hapus
448,449,RBTAN59,"Membalas : Iya betul pak. Nah itu tadi pak Jimmy bilang kalau salah satu kunci trading itu  hindari keramaian . Tapi kenapa ada jg yg bilan
coba berkhayal jd big fun atau jd pengendali emiten kira apa yg akan di lakukan terhadap hrg saham pd sikon tertentu misal tadi kata om Jimmy sdg ada keramaian / kerumunan spt pernah terjadi pd antm  ",1:30:26 AM,Sunday March 28 2021,Hapus
449,450,Jimmy,"Membalas : Iya betul pak. Nah itu tadi pak Jimmy bilang kalau salah satu kunci trading itu  hindari keramaian . Tapi kenapa ada jg yg bilan
Saya bukan Suhu ya Pak. Masih belajar juga, sedikit di atas niubi lah.

Mungkin pake contoh aja ya yang gampang, ANTM. 

Sampai Kamis minggu lalu. Pasar masih pesimis dengan ANTM. Ada yang bilang harga bandar di 1700. Ada yang bilang mau ke 1000, dsb. Keramaian jelas berada di sisi pesimis.

Nah Jumat lalu, secara chart terlihat kalo tutupan Kamis bisa jadi titik reversal. 

Dan kalo yang mengamati aliran akumulasi, terlihat big player konsisten masuk bertahap di 4-5 hari terakhir.

Dan kita tahu akhir bulan ada rencana pengumuman IBH, tapi kita ga tau akhir bulannya kapan, bisa tanggal 25, 26, dsb sampai tgl 30.

Disini terlihat, ""keramaian"" berada di sisi ""pesimis"", sementara market sudah menunjukkan ada ""pembalikan arah"".

Jadi kita mau tes ikut ""market"" atau ikut ""keramaian""?  

Semoga bisa dipahami ya. Memang tipis bedanya, tapi ya itulah kurang lebih benang merahnya. Mirip kaya liat divergen trend. Kadang selip mata  ",1:30:08 AM,Sunday March 28 2021,Hapus
450,451,SAHAM CUANTIK,"Membalas : Sabar aja Om. Yang jelas stock market itu keras (dan kejam). Lupakan kalo mau cepet kaya disini. Lebih besar kemungkinan cuan ma
Siap pak Jimmy. Saya mulai usaha real dari 0. Jadi saya siap kalaupun harus balik ke 0. Tapi yg saya yakini itu kalau kita slalu upgrade personal kita ya kemungkinan besar kita nggak akan balik ke 0. Pun kalau balik ke 0, kita sudah tau gimana cara untuk dapetin lg angka 9 yg kita capai sebelumnya. hehe. Nah saya di pasar modal ini ilmunya ibarat lot kecil forex cuma 0,01 makanya mau belajar trs walaupun berdarah2. Semoga bisa sama2 menguatkan ya pak   
",1:27:42 AM,Sunday March 28 2021,Hapus
451,452,SAHAM CUANTIK,"Membalas : Ini persoalan klasik Pak. Sebenarnya permasalahannya adalah angkatan baru cenderung masuk karena gosip/info/ikut2an. Nah bisa ja
Iya betul pak. Nah itu tadi pak Jimmy bilang kalau salah satu kunci trading itu  hindari keramaian . Tapi kenapa ada jg yg bilang  market jangan dilawan  kalau lagi dikerek naik ya kita ikut masuk, kalau lagi dist ya ikut jual. It means itu artinya kita ikut dlm keramaian kan pak.
Artinya kedua dua premis itu kontradiktif dong pak? Kita harus ikutin yg mana ya pak?
Saya pengin ngerti  logika dasar  pasar modal ini pak biar tdk terjebak dlm permainan big fund hehe mohon bimbimgannya ya pak senior dan suhu lainnya jg",1:20:40 AM,Sunday March 28 2021,Hapus
452,453,Jimmy,Gann terlalu kompleks ya. Baca bukunya beberapa kok mumet. Otak saya ga sampe kayanya  ,1:15:06 AM,Sunday March 28 2021,Hapus
453,454,Jimmy,"Membalas : salut om Jimmy bermental baja pejuang sejati   
Nekat aja Om. Tapi ya intinya terus belajar dan membuka diri lah. Banyak Suhu-suhu termasuk beberapa disini yang suka saya tonton youtube-nya. Banyak lah belajar saya    
Ga ada arti khusus Om. Mau ganti jadi 666, 777, 888 juga boleh boleh saja sih  ",1:10:23 AM,Sunday March 28 2021,Hapus
454,455,RBTAN59,"Membalas : Sabar aja Om. Yang jelas stock market itu keras (dan kejam). Lupakan kalo mau cepet kaya disini. Lebih besar kemungkinan cuan ma
salut om Jimmy  bermental baja pejuang sejati   ",1:07:41 AM,Sunday March 28 2021,Hapus
455,456,Jimmy,"Buat nyoba saja dan prinsip saya tetap di bawah 1% total transaksi emiten di hari itu. Jadi impact ke total market sebenarnya minim. Dan benernya gaya saya lebih ke swing, bukan scalper. Cuman kadang suka latihan emosi aja kalo pas lagi super rame marketnya (dulu ELTY pas keluar dari gocap sampai 100jt lot sehari, ya macam gitulah -  masih butiran debu lah di kolam market segede itu). It happens once in a while...",1:07:31 AM,Sunday March 28 2021,Hapus
456,457,F. Setiawan,"Membalas : Sabar aja Om. Yang jelas stock market itu keras (dan kejam). Lupakan kalo mau cepet kaya disini. Lebih besar kemungkinan cuan ma
Petuah yang bagus  ",1:04:52 AM,Sunday March 28 2021,Hapus
457,458,Jimmy,"Membalas : Maap pak mau nanya basic bgt ni. huhu. Itu pak Jimmy bilang kl trx dibawah 1% total harian msih aman, ngga bkl dibanting kan. Ta
Ini persoalan klasik Pak. Sebenarnya permasalahannya adalah angkatan baru cenderung masuk karena gosip/info/ikut2an. Nah bisa jadi yang masuk memang receh, tapi barengan (banyak) entah karena pompom atau alasan lain. Nah efeknya jadi massive ke market. Enak deh jadi bahan guyuran big player. 

Saya juga coba belajar banyak dari dulu (masih inget dulu download data manual dari web BEJ, convert manual ke Metastock), ikut seminar, ikut SP (kayanya ga keitung SP gede saya pernah coba satu-satu), teknikal, fundamental, sampe saya langganan datafeed dan belajar Amibroker buat bikin AFL yang sesuai kriteria saya. Terakhir penasaran ilmu planet dan WD Gann, cuman belum kesempetan diseriusin. 

Tujuannya pengen dapat holy grail. Pada akhirnya saya sadar, walaupun entah ini bener atau tidak, kadang kuncinya sederhana: sabar, jangan serakah, dan hindari keramaian. Itu saja he he he...     Sama minimal bisa baca trend chart. Kalo lagi downtrend ya mending lupakan aja dulu...

Dan satu pelajaran paling berharga adalah ""pengalaman adalah guru terbaik"". Baca buku sampai khatam, kalo ga pernah praktek, maka emosi susah dikontrol.

Ini sharing pengalaman pribadi saya ya. Bukan bermaksud menggurui...   Salam hormat ke Suhu Suhu disini...
Enggak. Max order adalah 50.000 lot. Jadi kalo saham harga murah ya masuk eMberan mesti berkali-kali. Kalo BBCA atau GGRM, masuk 50.000 lot bisa bikin naik belasan tick bahkan puluhan  . Kalo di sistem sekuritas kayanya bisa diantriin multiple x50.000 lot atau kadang dibikin kereta api 1lot x banyak. Ada tujuannya masing-masing juga...
Membalas : Iya pak saya suda menangis makanya mau belajar nanya2 biar tdk menangis lagi dan jadi pinter cuan
Sabar aja Om. Yang jelas stock market itu keras (dan kejam). Lupakan kalo mau cepet kaya disini. Lebih besar kemungkinan cuan main dadu di kasino beneran kayanya  . Sabar dan terus belajar aja. Jangan serakah dan emosi. Itu aja cukup lah menurut saya mah. Kalo tahun depan Om masih semangat trading, besar kemungkinan bisa lanjut dan ada peluang sukses. Kalo dalam beberapa bulan rasanya mau trading kok panas dingin, ya mending lupakan deh. Kasihan mental-nya.

Saya sendiri pernah kehilangan 90-95% capital sampai hampir 10 tahun sebelum bisa saya balikan jadi positif. Dan sampai saat ini masih punya saham gocap dengan valuasi total lumayan. Tapi ya sudahlah jadikan itu pelajaran berharga    
Setahu saya tidak ada. At least saya sendiri pernah jual beli lebih dari itu dalam sehari (bahkan hitungan jam), ga pernah ketemu masalah sih.",12:50:42 AM,Sunday March 28 2021,Hapus
458,459,SAHAM CUANTIK,"Membalas : nama adalah do'a
Iya pak saya suda menangis makanya mau belajar nanya2 biar tdk menangis lagi dan jadi pinter cuan  ",12:42:34 AM,Sunday March 28 2021,Hapus
459,460,Rolando,"Membalas : Maap pak mau nanya basic bgt ni. huhu. Itu pak Jimmy bilang kl trx dibawah 1% total harian msih aman, ngga bkl dibanting kan. Ta
nama adalah do'a",12:40:12 AM,Sunday March 28 2021,Hapus
