,Data,User,Pesan,Jam,Tanggal,Status
347,348,Melvin E. S.,"Membalas : Photo
Tentu ada alasan naik tinggi. Yg sy ingat inkp tkim brpt dan tpia naik multibagger krn fundamentalnya bagus. Lompatan laba ratusan persen didukung penjualan yg juga naik dst..",9:54:45 PM,Monday March 29 2021,Hapus
348,349,widhi,"ada yg punya saham BSIM? sharing pandangan saham tsb dong suhu 
",9:46:34 PM,Monday March 29 2021,Hapus
349,350,Mbah Bedjo,"Membalas : ERAA road to 3000 semoga semesta mendukung  
Sayangnya semesta gak mendukung   ",9:39:54 PM,Monday March 29 2021,Hapus
350,351,Sales ERAA,"Membalas : Sales eraa ini beneran hehe
ERAA road to 3000
semoga semesta mendukung  ",9:15:08 PM,Monday March 29 2021,Hapus
351,352,Ocha,"Membalas : oh kirain weekly pak 
Sales eraa ini beneran hehe",9:11:45 PM,Monday March 29 2021,Hapus
352,353,Kaanz',"Seperti nya CENT jg potensi membentuk cup and handle juga pak guru Eko Bawono , jika pola SSP gagal minggu ini, kalo dilihat dari volume jg mendukung, bagaimana dengan pendapat pak guru  time frame 4h
Ini adalah foto",9:06:59 PM,Monday March 29 2021,Hapus
353,354,Benhan,"Mau tanya, apakah sudah tahu RI nya Maya itu tujuannya apa, nambah modal, bayar utang, atau nambah kepemilikan saham?
",8:56:10 PM,Monday March 29 2021,Hapus
354,355,ando,Hrum knp kuat sendiri ya?,8:44:45 PM,Monday March 29 2021,Hapus
355,356,Aho Lie,"Membalas : Ada yang bisa jelaskan kenapa bank mayapada arb berjilid2 pasca 3 hari cum date RI? Padahal pas sentimen bank mini terbang, may
Klo liat chart hrsnya udah diangkat pak kemungkinan telat keluar hrs punya strategi klo aksi Ri gsk srmua sama   ",8:28:23 PM,Monday March 29 2021,Hapus
356,357,shendy,"Membalas : Bnba dikunci ARB yg kunci bandar?
dibalik aja... liat harga kaya gitu ritel berani masuk kah?",8:19:54 PM,Monday March 29 2021,Hapus
357,358,cuaners,"Membalas : Photo
Bnba dikunci ARB yg kunci bandar?",8:18:53 PM,Monday March 29 2021,Bingung
358,359,Benanta,"Contoh lainnya,, saham yg lurus tau tau bisa meledak, kesukaannya LKH  ,, eniwe inkp tkim dlu juga konsol di lama di 1000an klo ga salah
Ini adalah foto",8:07:20 PM,Monday March 29 2021,Bingung
359,360,Fauzan Tarmizi,"Membalas : Market tidak ada yang tahu pak, tidak semua RI bakalan sukses dan bagus, harusnya tetap berjaga2 ... saya lihat dari awal Maret
Kacau, memang sedikit sekali maya ini total lot harian perdagangannya,

Liat arto RI kemaren, saat ex date, kencengnya bukan main",7:57:22 PM,Monday March 29 2021,Bingung
360,361,Benanta,"Membalas : Bisa yo pak?
Sepengetahuan sya bisa pak, tapi kebanyakn untuk escape plan karena chat ya gtu lurus aja, tapi untuk taun ini rada berbeda volumenya kmrn tinggi2 walaupun skrg uda mulai berkurang lagi",7:56:48 PM,Monday March 29 2021,Bingung
361,362,Rui :rocket: :speedboat::dancer: ,"Membalas : Ada yang bisa jelaskan kenapa bank mayapada arb berjilid2 pasca 3 hari cum date RI? Padahal pas sentimen bank mini terbang, may
Market tidak ada yang tahu pak, tidak semua RI bakalan sukses dan bagus, harusnya tetap berjaga2 ... saya lihat dari awal Maret sampai RI itu MAYA sempet digoreng kencang lho ... dari 3000an k 7000... itu juga diterbangkan kak",7:52:02 PM,Monday March 29 2021,Bingung
362,363,Fauzan Tarmizi,"Ada yang bisa jelaskan kenapa bank mayapada arb berjilid2 pasca 3 hari cum date RI?

Padahal pas sentimen bank mini terbang, mayapada saya liat kalem2 aja ga ikutan terbang, tetap kisaran 7000'an, lalu tujuan RI juga untuk ekspansi bisnis, tapi kenapa ARB berjilid2 ga berkesudahan ya, sudah FL hampir 53% saya   ",7:48:46 PM,Monday March 29 2021,Bingung
363,364,Eko Bawono,"#BINA. Silakan mau lihat yg mana 
Ini adalah foto",7:28:58 PM,Monday March 29 2021,Bingung
364,365,Bapakne Naila,"Membalas : Itu volume gede waktu ngangkat bandar atau retail ya?  Apa bukan bandar yg angkat ARA berjilid2 gitu? Kalo gitu bandar + retail
Mark up with distribution",7:23:13 PM,Monday March 29 2021,Bingung
365,366,Del,"Membalas : Itu volume gede waktu ngangkat bandar atau retail ya?  Apa bukan bandar yg angkat ARA berjilid2 gitu? Kalo gitu bandar + retail
Good question, yg keluarin duit gede buat naikin harga dgn volum setinggi itu masih pada di dalem, suhu2 apa ada yg bs kasih pemcerahan?",7:22:05 PM,Monday March 29 2021,Bingung
366,367,Aho Lie,"Membalas : takut ke 5.800 beneran gak sih tuh? kemrn udh gila2an, masa hr ini juga
Klo takut jgn masuk tunggu kondusif ",7:21:47 PM,Monday March 29 2021,Bingung
367,368,Ikke,"takut ke 5.800 beneran gak sih tuh? kemrn udh gila2an, masa hr ini juga",7:15:26 PM,Monday March 29 2021,Bingung
368,369,Fajar Oktavaria,"Membalas : Ini pakai apa pak
Poems

untuk coba bisa apa engganya ya coba aja klik sell bisa atau engga
*saat ini saya ga bisa kasih contoh karna udah full cash",7:15:16 PM,Monday March 29 2021,Bingung
369,370,Vincent,"Membalas : mungkin member sini ada yg nyangkut di BNBA om, makanya dibahas
Saya nyangkut pak, avg 2550 dr untung jd buntung (small portion) thanks buat bei    kalo gada acara suspend suspenan mungkin masih sempet exit sblm dibantai",7:13:12 PM,Monday March 29 2021,Bingung
370,371,Fajar Oktavaria,"Membalas : mungkin member sini ada yg nyangkut di BNBA om, makanya dibahas
Kalo diliat pas naiknya itu banyak yang ngomongin sih disini, mungkin iya ada yang nyangkut",7:09:36 PM,Monday March 29 2021,Bingung
371,372,Rolando,"Membalas : Klo main crypto pakai broker apa bro. Mksh.
setelah tanya binomo, sekarang tanya ini.
hmm...",7:09:13 PM,Monday March 29 2021,Bingung
372,373,Johny Asabro,"Membalas : bukannya banyak ya yg kyk gini bank mini 
mungkin member sini ada yg nyangkut di BNBA om, makanya dibahas",7:08:27 PM,Monday March 29 2021,Bingung
373,374,Topher,"Membalas : Photo
bukannya banyak ya yg kyk gini bank mini ",7:07:32 PM,Monday March 29 2021,Bingung
374,375,Fajar Oktavaria,"Membalas : Klo main crypto pakai broker apa bro. Mksh.
Silahkan pc aja om disini untuk saham aja *daripada red card",7:06:46 PM,Monday March 29 2021,Bingung
375,376,Black Man,"Membalas : Klo main crypto pakai broker apa bro. Mksh.
Tokocrypto",7:06:42 PM,Monday March 29 2021,Hapus
376,377,Melvin E. S.,"Membalas : Profit dari crypto saya hantamkan 10 lot diharga pucuk , sedih sedih  
Klo main crypto pakai broker apa bro. Mksh.",7:05:54 PM,Monday March 29 2021,Hapus
377,378,David,"Membalas : Photo
Saham BANK menakutkan nih lepas suspens",7:01:30 PM,Monday March 29 2021,Hapus
378,379,Hendro Masori,"Membalas : Kalo seperti chart diatas, gimana cara baca candle nya ya ?
Tradingnya gak pake candle. Pake doa",7:00:21 PM,Monday March 29 2021,Hapus
379,380,rahmad,"Membalas : Photo
emang diniatkan bandarnya agar suspend ya",6:58:47 PM,Monday March 29 2021,Hapus
380,381,Rio Hamdani,"Kalo seperti chart diatas, gimana cara baca candle nya ya ?",6:55:48 PM,Monday March 29 2021,Hapus
381,382,Nanang Eko,"Membalas : Photo
BANK buka suspend otw nyusul ",6:54:31 PM,Monday March 29 2021,Hapus
382,383,Panji Wirawan,Sy kena di BBSI itu...hr trkhir sblum drop udah pasang sell di jam 15.05...ga bisa pasang...besoknya smpai hr ini ada kira2 40an % loss...untung MM nya msh aman...kalau ga amsiong itu...,6:54:00 PM,Monday March 29 2021,Hapus
383,384,Del,"Membalas : Yoo
Setau saya MLPL BMAS jg ya?",6:48:28 PM,Monday March 29 2021,Hapus
384,385,Benanta,"Membalas : Mantap, thanks pantau BINA, tunggu konfirmasinya di hari jumat khan ya? Closing candle weekly?
Yoo",6:47:31 PM,Monday March 29 2021,Hapus
385,386,Del,"Membalas : Photo
Mantap, thanks pantau BINA, tunggu konfirmasinya di hari jumat khan ya? Closing candle weekly?",6:42:54 PM,Monday March 29 2021,Hapus
386,387,Andre Salim,yg liquid yg kriuk yg murah ikan goreng,6:38:16 PM,Monday March 29 2021,Hapus
387,388,Meneer Greg,"Membalas : member yg di add pun last seen nya 'last seen long time ago'
Wah good due diligence pak   ",6:07:46 PM,Monday March 29 2021,Hapus
388,389,          ,"Membalas : https://www.straitstimes.com/business/companies-markets/goldman-sachs-u-turn-on-hedge-fund-manager-puts-bank-at-nexus-of-margin
Pak greeg apa efeknya dengan adanya berita ini ya pak? Kasih insight sedikit pak",4:16:48 PM,Monday March 29 2021,Hapus
389,390,UMAR,"Membalas : https://www.tradingview.com/x/JjFS91Nu/ malah cent & garden pet wkwk... sorry2.. paternnya pun mirip banget
   ",3:57:32 PM,Monday March 29 2021,Hapus
390,391,Kirana L,Rombongan SAME X CENT kah ?,3:25:23 PM,Monday March 29 2021,Hapus
391,392,Johny,"www.iqplus.info/news/stock_news/essa-essa-merefleksi-pertumbuhan-dengan-brand-identitas-perusahaan,87074648.html",3:00:55 PM,Monday March 29 2021,Hapus
392,393,DOMESTIK SELL PENYEBAB IHSG BAKAL KE 5900(JANGAN CL & KSH BANDAR 30MAR - 01 APRIL THE LAST SEROK,"Membalas : Pakde @hmasori ada 3 sektor yg bisa dijadiin pantauan utk next week. 1. Banking 2. Properti dan konstruksi BUMN yg rata2 besok d
Sangkut brp wskt sy jg sangkut santuy itu bandar sdh habis distribusi.. tgl menunggu wkt diangkat jgn dibahas trs pak biar diam2 dinaikin saham kalau trs dibahas diarb kan bandar nnt.. bandar bertebaran di grup mana2 hati2",2:58:16 PM,Monday March 29 2021,Hapus
393,394,Puspita Wardani,"Membalas : Sayang amat cent nya ga close d 300 ya pak
Gk usah buru2   yg penting endingnya cakep   di hr kamis besok  ",2:55:06 PM,Monday March 29 2021,Hapus
394,395,Fajar Oktavaria,"Membalas : Sayang amat cent nya ga close d 300 ya pak
sudah dibahas berkali kali minggu ini bukan hari ini, masih ada aja  ",2:53:31 PM,Monday March 29 2021,Hapus
395,396,Hendro Masori,"Membalas : Sayang amat cent nya ga close d 300 ya pak
Patokannya minggu ini Pak bukan hari ini",2:52:50 PM,Monday March 29 2021,Hapus
396,397,apieth,Sayang amat cent nya ga close d 300 ya pak,2:52:31 PM,Monday March 29 2021,Hapus
397,398,Muhammag kuncoro,Ngapain beli antam 3 bulan sekali cuma orofit  11% beli ikan sehari bisa dapat 25% makasih bandar ngehayal terus    ,2:52:21 PM,Monday March 29 2021,Hapus
398,399,Muhammag kuncoro,Ikan enak bakar,2:51:11 PM,Monday March 29 2021,Hapus
399,400,Rendi Setiawan,Ikan sesi 2 ara   ,2:50:54 PM,Monday March 29 2021,Hapus
400,401,Liem Peter,"Membalas : iya ga harus, bagusnya saat W2nya volume turun
okok.. berati nunggu volume nya naik aja nih supaya confirm ssp kan..
mari kita pompom kwkw",2:49:41 PM,Monday March 29 2021,Hapus
401,402,Fajar Oktavaria,"Membalas : https://www.tradingview.com/x/JjFS91Nu/ malah cent & garden pet wkwk... sorry2.. paternnya pun mirip banget
angkanya aja sudah beda pak, di market kita price ga mengenal koma   ",2:45:33 PM,Monday March 29 2021,Hapus
402,403,Muhammag kuncoro,Ikan asikkkk,2:45:08 PM,Monday March 29 2021,Hapus
403,404,Aho Lie,"Membalas : mau dibawa ke berapa cent pak
Sampai hr tua  ",2:41:40 PM,Monday March 29 2021,Hapus
404,405,Yudha,Antm arb,2:41:18 PM,Monday March 29 2021,Hapus
405,406,rahmad,"Membalas : Kok tau 
mau dibawa ke berapa cent pak",2:41:00 PM,Monday March 29 2021,Hapus
406,407,Jafar Sim,"Maksudnya mau kasih info scalping harian buy dan sell di harga berapa pak, cuma beliau salah sensornya, malah harga yg beliau sensor, fix! Bandar CENT ini mah    Aho",2:40:09 PM,Monday March 29 2021,Hapus
407,408,Aho Lie,"Membalas : setau saya di sini rules nya pakde gak boleh pamer porto seperti itu pak  
Ok sori",2:39:38 PM,Monday March 29 2021,Hapus
408,409,Shimano Aditya,"Membalas : Sori biar termotivasi
setau saya di sini rules nya pakde gak boleh pamer porto seperti itu pak   ",2:38:41 PM,Monday March 29 2021,Hapus
409,410,Liem Peter,"candle volume W2 Cent  lebih tinggi dari candle pertama, candle Volume W3 nya harus lebih tinggi ya untuk SSP nya??",2:36:58 PM,Monday March 29 2021,Hapus
410,411,Septianto Francisco,ERAA jgn ketinggalan kereta :rocket::rocket:,2:36:53 PM,Monday March 29 2021,Hapus
411,412,Kaanz',"Membalas : Nambahnya lgsg all in  
Wkwkwkkwk surat"" aman ",2:20:10 PM,Monday March 29 2021,Hapus
412,413,den,"Membalas : Deviden BBCA Final: Rp 530 / lembar Adjustment: Dikurang deviden interim Rp 98 di 22 Desember 2020 Sisa: Rp 432 / lembar Cum d
wow naik 2x dr thn lalu ya",2:18:37 PM,Monday March 29 2021,Hapus
413,414,Eriant Yosua,"Membalas : Deviden BBCA Final: Rp 530 / lembar Adjustment: Dikurang deviden interim Rp 98 di 22 Desember 2020 Sisa: Rp 432 / lembar Cum d
Ntapss",2:18:09 PM,Monday March 29 2021,Hapus
414,415,Aho Lie,"Membalas : Deviden BBCA Final: Rp 530 / lembar Adjustment: Dikurang deviden interim Rp 98 di 22 Desember 2020 Sisa: Rp 432 / lembar Cum d
Sayg gak brli ",2:18:02 PM,Monday March 29 2021,Hapus
415,416,Chezy,"Deviden BBCA
Final: Rp 530 / lembar 
Adjustment: Dikurang deviden interim Rp 98 di 22 Desember 2020
Sisa: Rp 432 / lembar

Cum date: 5 April 2021
Ex Date: 6 April 2021
Rec Date: 7 April 2021
Payment Date: 28 April 2021",2:17:29 PM,Monday March 29 2021,Hapus
416,417,Eriant Yosua,Jdnya bbca brp nih div /lbrnya,2:15:59 PM,Monday March 29 2021,Hapus
417,418,Puspita Wardani,"Membalas : CENT ke 250 aja lbh menarik
170 lg boleh tak  ",2:14:11 PM,Monday March 29 2021,Hapus
418,419,WA,CENT ke 250 aja lbh menarik,2:13:12 PM,Monday March 29 2021,Hapus
419,420,Puspita Wardani,IKAN nya ngamuk lg  ,2:13:10 PM,Monday March 29 2021,Hapus
420,421,rahmad,ikan tuh yg bosen liat ihsg lesu ,2:13:04 PM,Monday March 29 2021,Hapus
421,422,Muhammag kuncoro,Poly yuk entry buat tambahan beli jajan,2:10:17 PM,Monday March 29 2021,Hapus
422,423,Aho Lie,"Membalas : CENT kira kira masih bisa naik ga ya
Semua bisa naik atau turun says yg didlm ngarepin naik sebaliknya ",2:09:34 PM,Monday March 29 2021,Hapus
423,424,Yudha,Kan suda dibilang kalau cent hobi bikin jarum suntik  ,2:09:27 PM,Monday March 29 2021,Hapus
424,425,Kaanz',"Membalas : CENT kira kira masih bisa naik ga ya
Wah ini yang tadi pengen masuk ga mau keluar ",2:07:22 PM,Monday March 29 2021,Hapus
425,426,Muhammag kuncoro,Poly yuk gaes entry 72 jual besok 80,2:07:03 PM,Monday March 29 2021,Hapus
426,427,Faliq H,"Membalas : CENT kira kira masih bisa naik ga ya
beli di 302 ya?",2:06:39 PM,Monday March 29 2021,Hapus
427,428,Tommy Hermes,CENT kira kira masih bisa naik ga ya,2:06:26 PM,Monday March 29 2021,Bingung
428,429,Yudha,"Antm kemarin terbangin indeks, skrg jd beban indeks  ",2:01:12 PM,Monday March 29 2021,Bingung
429,430,Puspita Wardani,"Membalas : *CENT* *Clover Universal Tambah Kepemilikan di Centratama (CENT) Jadi 47,95 Persen* *_Entitas anak dari Northstar Advisors Pte
Ayo haka2 lg  ",1:57:26 PM,Monday March 29 2021,Bingung
430,431,Septio Hanifa,BKSL Gassss,1:55:50 PM,Monday March 29 2021,Bingung
431,432,Fajar Oktavaria,"Membalas :   waduh jgn3 satu gerbong  
engga pak saya baru ambil saat tadi keluarnya pun tadi  ",1:54:37 PM,Monday March 29 2021,Bingung
432,433,Aho Lie,  waduh jgn3 satu gerbong  ,1:53:50 PM,Monday March 29 2021,Bingung
433,434,Aho Lie,"Membalas : Klu kluar masuk CENT tiap hr pasti paham pergerakannya  
Says hr ini 2x ini lg nunggu dijrmpt",1:52:50 PM,Monday March 29 2021,Bingung
434,435,Dharma,"Membalas : Cent pak
Trimakasih pak infonya  ",1:52:33 PM,Monday March 29 2021,Bingung
435,436,Puspita Wardani,"Membalas : Sata udah pernh makanys sabar lg liat perasaannya cent biar kenal
Klu kluar masuk CENT tiap hr pasti paham pergerakannya  ",1:52:15 PM,Monday March 29 2021,Bingung
436,437,Aho Lie,"Membalas : pasti happy dong minggu lalu aja pembahasan saham lain dikiranya cent  
Kli untung pasti hepi  ",1:51:47 PM,Monday March 29 2021,Bingung
437,438,Nanang Eko,"Membalas : Saham apa nih om
Cent pak",1:51:45 PM,Monday March 29 2021,Bingung
438,439,Fajar Oktavaria,"Membalas : Saya udah hsmpir 3 minggu fokus di cent
pasti happy dong minggu lalu aja pembahasan saham lain dikiranya cent     ",1:51:18 PM,Monday March 29 2021,Bingung
439,440,Aho Lie,"Membalas : Yg FOMO pastinya  
Sata udah pernh makanys sabar lg liat perasaannya cent biar kenal
Membalas : avg berapa kak CENTnya? happy bgt keknya  
Saya udah hsmpir 3 minggu fokus di cent",1:49:14 PM,Monday March 29 2021,Bingung
440,441,Fajar Oktavaria,"Membalas : baru tau saya
buat saya yang dikatakan breakout itu diliat bodynya bukan shadow/tailnya (baik itu BO pola atau resist atau fibo)",1:48:48 PM,Monday March 29 2021,Bingung
441,442,rudianto girsang,"Membalas : Mantap hu salam cuan  rudianto mantap pak, dapat ikan hiu 
 ",1:48:09 PM,Monday March 29 2021,Bingung
442,443,Kaanz',"Membalas : Saya tp 298 tunggu masuk
Mantap hu salam cuan 

rudianto mantap pak, dapat ikan hiu ",1:47:32 PM,Monday March 29 2021,Bingung
443,444,Kaanz',"Membalas : Hk closing aja biar aman  
   semoga bisa confirm",1:44:41 PM,Monday March 29 2021,Bingung
444,445,Bennnn,wskt 1200,1:44:32 PM,Monday March 29 2021,Bingung
445,446,Jutha Bram,"Membalas : Suhu wskt masi bole masuk ? @JuthaBram
Tunggu konfirmasi sinyal pembalik.
Hari ini, plg lambat besok harusnya muncul hammer",1:43:38 PM,Monday March 29 2021,Bingung
446,447,Hendra,Hk closing aja biar aman  ,1:43:34 PM,Monday March 29 2021,Bingung
447,448,Kirana L,Suhu wskt masi bole masuk ? @JuthaBram,1:42:32 PM,Monday March 29 2021,Bingung
448,449,Kaanz',"Membalas : CENT msh boleh masuk ga?? Canda CENT  
Hayoloh yang tadi fomo ",1:41:50 PM,Monday March 29 2021,Bingung
449,450,Nanang Eko,CENT msh boleh masuk ga?? Canda CENT  ,1:40:46 PM,Monday March 29 2021,Bingung
450,451,Erich,gmana brani jalanin swf kl masi sering bom sana sini?    ,1:39:38 PM,Monday March 29 2021,Bingung
451,452,Fajar Oktavaria,"Membalas : Wah CENT yang haka member the traders disini ini  
ada tulisan TTnya di oltnya kah ?    ",1:39:09 PM,Monday March 29 2021,Bingung
452,453,Faliq H,"Membalas : Dalem banget wskt nya , untung sempet keluar dari kmrn kmrn
Saya baru keluar td di atas, skrng liat ambles dalam rasanya ingin jadi ironmen wkwkwk",1:38:04 PM,Monday March 29 2021,Bingung
453,454,Bu Nana,"Membalas : Wah CENT yang haka member the traders disini ini  
Dihaka MG trus di haki MG gimana tu",1:38:01 PM,Monday March 29 2021,Bingung
454,455,Alzie Al Fachri,"Dalem banget wskt nya , untung sempet keluar dari kmrn kmrn  ",1:37:14 PM,Monday March 29 2021,Bingung
455,456,Jay Jay,wskt rugi 9T. lg dibenahi kok. tadi uda ada berita restrukturisasi. apa nanti ada berita jualan tol? restrukturisasi himbara?,1:36:58 PM,Monday March 29 2021,Bingung
456,457,Johny,"Membalas : CENT break 300 minggu ini confirm SSP
Wah CENT yang haka member the traders disini ini  ",1:36:53 PM,Monday March 29 2021,Bingung
457,458,Tommy Hermes,"Membalas : .... Ya mmg saya salah sih. Beli di pucuk Ga cutloss Rugi 9t wskt And swf ga ngaruh tnyt..
Cutloss wskt 9t ?",1:34:24 PM,Monday March 29 2021,Bingung
458,459,rahmad,"Membalas : 9t?
fy 2020 wskt",1:33:25 PM,Monday March 29 2021,Bingung
459,460,Chezy,"Membalas : .... Ya mmg saya salah sih. Beli di pucuk Ga cutloss Rugi 9t wskt And swf ga ngaruh tnyt..
9t?",1:33:11 PM,Monday March 29 2021,Bingung
460,461,Fajar Oktavaria,"Membalas : .... Ya mmg saya salah sih. Beli di pucuk Ga cutloss Rugi 9t wskt And swf ga ngaruh tnyt..
story swf sudah dari tahun lalu masa dibilang ga ngaruh  ",1:32:57 PM,Monday March 29 2021,Bingung
461,462,Denny Wang,"....  Ya mmg saya salah sih. Beli di pucuk

Ga cutloss

Rugi 9t wskt
And swf ga ngaruh tnyt..",1:31:54 PM,Monday March 29 2021,Bingung
462,463,Kaanz',"Membalas : Hidup simple jgn bikin ribet jgn serakah udh cukup krluar 
Nah betul ini , kdang banyak yang pusing cuan dikit pusing, ga cuan juga pusing trus musti gimna ",1:30:13 PM,Monday March 29 2021,Bingung
463,464,Butik Daun,"Membalas : Pakde @hmasori ada 3 sektor yg bisa dijadiin pantauan utk next week. 1. Banking 2. Properti dan konstruksi BUMN yg rata2 besok d
Kemarin ada pembahasan tentang pentingnya cutloss , jika kerugian masih sedikit.
Tapi jika sdh terlanjur ruginya banyak spt bro Denny Wang ini gimana ya? 
Sebaiknya tetap dijual atau di avrg down ?   Minta tolong jawabannya jgn : tergantung trading plan masing  ya ... #butuh pencerahan 
Saham yg saya beli menurut bnyk org fondamentalnya bagus asii     atau biarin aja ya?    ",1:30:06 PM,Monday March 29 2021,Bingung
464,465,Kaanz',"Membalas : Nsh ini salahnya ian setiap org udh ada plan klo untung kita gak tau takaran buksnnya kita cari untung
  ",1:27:46 PM,Monday March 29 2021,Bingung
465,466,Aho Lie,"Membalas :   , untung dulu rugi nya ga dipikirin , lucu ya
Nsh ini salahnya ian setiap org udh ada plan klo untung kita gak tau takaran buksnnya kita cari untung",1:27:14 PM,Monday March 29 2021,Bingung
466,467,Ronny M.,"Membalas : CENT masih bisa masuk ga?
Masuk bisa kapan aja pak, justru yg harus dipikirkan keluarnya nanti gimana  ",1:25:17 PM,Monday March 29 2021,Bingung
467,468,Denny Wang,"Pakde @hmasori ada 3 sektor yg bisa dijadiin pantauan utk next week.
1. Banking
2. Properti dan konstruksi BUMN yg rata2 besok dapag dukungan momentum pembalik
3. Coal mining yg masih bullish...


Pak @JuthaBram 


Konstruksi  wskt break 1300 pak jutha..

Turun trus ga ada abise..

Apa ak jual saja kah

Loss gila2an.. 30% an",1:17:10 PM,Monday March 29 2021,Bingung
468,469,Fajar Oktavaria,"Ga jadi SSP pun bukan berarti ga bisa naik juga ya *siapkan trade plan masing""",12:49:05 PM,Monday March 29 2021,Bingung
469,470,Hendro Masori,"Membalas : Cent masi boleh avg up gak ya?
Boleh asal tau aturan avg up",12:41:08 PM,Monday March 29 2021,Bingung
470,471,Fajar Oktavaria,"Membalas : Kata pakde HM kalo break 300 confirm ssp apa nunggu break ya buat avg up
Minggu ini bukan hari ini, SSP weekly bukan daily
jadi confirmnya ya nanti kamis
jika mau avg up ya lebih baik saat confirm *jika alasannya pola, jika RI lain urusan",12:40:32 PM,Monday March 29 2021,Bingung
471,472,Jafar Sim,"Membalas : Bnyak diomongin jadi makin fomo  awas loh hati"" ini masih awal ya masih ada 3hari kedepan
Makin ramai = biaya yg harus dikeluarkan bandar makin besar maka bisa merusak pola,",12:39:33 PM,Monday March 29 2021,Bingung
472,473,Ardiyan Bagas,"Membalas : Hahahah fomo , awas loh trading plan nya gmna?
Kata pakde HM kalo break 300 confirm ssp apa nunggu break ya buat avg up",12:39:18 PM,Monday March 29 2021,Bingung
473,474,Kaanz',"Membalas : Cent jadi rame, bukan saya yg rame in yaa   Aho    
Bnyak diomongin jadi makin fomo  awas loh hati"" ini masih awal ya masih ada 3hari kedepan ",12:38:47 PM,Monday March 29 2021,Bingung
474,475,Tommy Hermes,CENT masih bisa masuk ga?,12:37:54 PM,Monday March 29 2021,Bingung
475,476,Jafar Sim,"Cent jadi rame, bukan saya yg rame in yaa   Aho    ",12:37:24 PM,Monday March 29 2021,Bingung
476,477,Kaanz',"Membalas : Cent masi boleh avg up gak ya?
Hahahah fomo , awas loh trading plan nya gmna?",12:36:46 PM,Monday March 29 2021,Bingung
477,478,Ardiyan Bagas,Cent masi boleh avg up gak ya?,12:35:07 PM,Monday March 29 2021,Bingung
478,479,Puspita Wardani,"Membalas : Ingat notes pakde : ""minggu ini"" bukan hari ini, kalo mau nyopet karna pola SSP siapkan trade plannya belum ngerti pola SSP ? Mo
SSP",12:34:58 PM,Monday March 29 2021,Bingung
479,480,Jay Jay,"yg penting jgn putus assa, tetap berdoa sama Yang Maha essa",12:32:54 PM,Monday March 29 2021,Bingung
480,481,Kaanz',"Membalas :    banyak yg nyuri start termasuk saya
Gpp yang penting stay to the trading plan, atur risk bila gagal pola ",12:30:49 PM,Monday March 29 2021,Bingung
481,482,Diana ajaaa:rocket::rocket::rocket:,"Membalas : CENT break 300 minggu ini confirm SSP
  ",12:18:23 PM,Monday March 29 2021,Bingung
482,483,Novra,"Membalas : CENT break 300 minggu ini confirm SSP
Sy udh curi start duluan pak    ",12:13:48 PM,Monday March 29 2021,Bingung
483,484,Kaanz',"Membalas : Ingat notes pakde : ""minggu ini"" bukan hari ini, kalo mau nyopet karna pola SSP siapkan trade plannya belum ngerti pola SSP ? Mo
Mantap ini sekalian kasih video biar makin jelas  
Membalas : Mantap ini sekalian kasih video biar makin jelas  
Wah baru diomongin ternyata udah menuju ATH, tadi masih 288 , awas yng mau masuk duluan, buat strategi nya ya ",12:07:20 PM,Monday March 29 2021,Bingung
484,485,Mic,"Membalas : CENT break 300 minggu ini confirm SSP
300 ath cent   ",12:04:10 PM,Monday March 29 2021,Bingung
485,486,Rui :rocket: :speedboat::dancer: ,"Membalas : SAME gmana ci? Masih boleh masuk?
Saya masi nawar ala emak2 di 420an kak   ",12:03:26 PM,Monday March 29 2021,Bingung
486,487,Tommy Hermes,"Arakan CENT ndar :rocket::rocket::rocket:
Membalas :     ... ya memang sesuai trading plan masing2    ... saya masi hold CENTnya ... belajar dari SAME, selama momentum belum hi
SAME gmana ci? Masih boleh masuk?",12:00:54 PM,Monday March 29 2021,Bingung
487,488,Van BS,"Membalas : CENT break 300 minggu ini confirm SSP
Siapp pakde maturnuwn",12:00:14 PM,Monday March 29 2021,Bingung
488,489,Fajar Oktavaria,"Membalas : Saat nanti sesi 2 kalau sampe bikin jarum suntik     #bukanmendoakanbuatjaga2saja Fajar Oktavaria pakai sekuritas apa kak?
Baru tadi saya sebut poems, KK(phillip) kak rui   

Kalo mau bikin lagi saya niatnya mau bikin mirae pak (jika tujuannya fee yang murah)   @kaanz_id
Membalas : CENT break 300 minggu ini confirm SSP
Ingat notes pakde : ""minggu ini"" bukan hari ini, kalo mau nyopet karna pola SSP siapkan trade plannya
belum ngerti pola SSP ? Monggo ditonton dulu youtube pakde tentang SSP  

https://youtu.be/rGe-_AoO4Kk

https://youtu.be/q2kJY9JLsXI",11:55:25 AM,Monday March 29 2021,Bingung
489,490,Kaanz',"Membalas : Demi real time gratis, komisi broker mesti 25k perbulan terpaksa mesti melepaskan dulu kak rui
Sucor realtime jg pak, minimum depo juga  saya baru bikin fee jg lumayan murah",11:52:32 AM,Monday March 29 2021,Bingung
490,491,Fajar Oktavaria,"Membalas :     ... ya memang sesuai trading plan masing2    ... saya masi hold CENTnya ... belajar dari SAME, selama momentum belum hi
Demi real time gratis, komisi broker mesti 25k perbulan terpaksa mesti melepaskan dulu kak rui   ",11:51:31 AM,Monday March 29 2021,Bingung
